# x y z radius flag s ra dec R_eff
-212.53853151311816 232.10293649299993 36.80525552589637 14.16187373313066 206 316.8580555086975 132.4805875092528 6.670358861787835 19.37601676461475
-243.75681686580802 133.79376365750855 64.56106542049888 14.144618528045532 207 285.45803217009376 151.23840303483126 13.071486441999546 19.576847452312194
-146.90804013489347 43.97324900489336 237.29288854576396 14.129830274593614 208 282.5305892088752 163.33624372458894 57.12786006426048 19.040144319516582
-152.50062923026113 -71.39490644083058 111.6676288348701 14.111174478213588 209 202.04785054764338 205.08717906463622 33.551006852827456 19.08784906849623
-145.88422874143401 96.4201106459777 121.15727926153846 14.104687073004433 210 212.7395878780535 146.5378561325953 34.716049398754365 19.77323621939791
-128.7282741733524 199.19655801115417 97.4417048615089 14.087364910706452 211 256.40811832205765 122.87205775278437 22.335281881937608 17.85223749153846
-213.87247130100158 113.70000831373669 213.50427355373526 14.084949134017153 212 322.8826422969339 152.0037598444986 41.39483149723631 17.103721789567498
-202.38243691917256 11.489854409490581 -4.618956044563854 14.082977686296287 213 202.7609486134738 176.75063584238922 -1.3053281889726756 17.293971512766078
-203.11251001983726 12.852739743794848 153.38663434070116 14.079239888434117 214 254.84768831568434 176.37921276259635 37.00435420567685 19.838025429219964
-114.88017122138882 -34.86631677038279 33.421191060281636 14.075417519155053 215 124.61978092131336 196.88312821816262 15.556309036911848 18.78289619225241
-81.88724517421555 -284.2566228528109 104.74465268850707 14.074942217798332 216 313.81330568467496 253.92962803527854 19.49837664961199 15.020062684292713
-56.37349630542252 -212.64934494483958 99.11409571624388 14.073957139106284 217 241.29094255859587 255.15238044403856 24.252957706734982 16.802534268974693
-85.66039050757664 125.46196938616565 144.94406177290273 14.070560426700432 218 209.96949613549282 124.32369083376207 43.654660191263574 19.137633888097294
-140.17323414809047 -129.8309257610685 150.2527997254053 14.06591690364732 219 243.06482403020442 222.8064002185768 38.18184652565706 18.54234132039087
-101.48495489168836 -169.7919583763042 219.93480096774252 14.054105396173071 220 295.8036880692145 239.13316414303694 48.03179997191748 19.104198883552016
-175.6892215552334 -30.504902879480404 138.09908005746058 14.04859852315379 221 225.54070050234242 189.85005982191234 37.75615797685782 18.114207781913173
-257.64776645258826 -56.85380465428846 50.03271170127242 14.03832317922429 222 268.54794525718887 192.44374773321826 10.737418817766574 18.229170122662257
-217.14525787923088 107.84582740980386 16.328749622984784 14.035510160961064 223 243.00085097256965 153.58857276249347 3.852965686299624 18.316624278575226
-98.84775550178331 73.58530219248628 6.1001433440071375 14.028378412359322 224 123.38106505990818 143.3348718197734 2.8339439252125613 16.52445466507619
-278.2615083863347 -143.34481896273562 30.32866043429484 14.015743786071125 225 314.4789846979229 207.25499988713693 5.5342625549965305 18.336708866097986
-131.83175984255809 -89.98993162015793 236.8263847362448 14.004161272003172 226 285.59505808649146 214.3179113074048 56.020581039474564 18.141377334197237
-165.23605370297443 -126.02500270370899 175.3459719952515 14.001082210720746 227 271.9034105059398 217.33264857978227 40.156927191477344 18.144827941979734
-146.6494473949809 58.352204546280824 81.79504053377903 13.992747292025541 228 177.76801976898665 158.30225933132618 27.395003358468294 18.813101911327912
-124.670657380067 -126.1506503210362 266.9944758603651 13.983308162369152 229 320.5351923392336 225.33807480670902 56.40449195017156 17.85022265844875
-281.00473114226367 62.11302502210051 144.587038822998 13.969873072357506 230 322.0669163346883 167.53580786790212 26.675360778352726 17.945895780008428
-182.07529283122383 -152.2528331739306 219.20481011880412 13.965259366384512 231 323.0837139941994 219.90264056234386 42.724730563184366 16.783527654087603
-237.7561413007755 -176.85564446636272 34.64003153076377 13.959667956454556 232 298.3384545952786 216.64382955097352 6.667643302505499 18.81878920289354
-226.29184141961898 137.7007215636485 185.5904454535207 13.955073053214651 233 323.43979293814124 148.67909261729878 35.01578843998965 16.101335656886146
-164.61706892031927 174.59625528082438 165.55890539502957 13.9306968662303 234 291.5345312198956 133.31492349928533 34.603067013160214 19.352832848410976
-33.64471190322743 -46.49576478163366 43.21118505624617 13.923254752942768 235 71.84030411715509 234.11019645658686 36.976646332870004 18.783690910557524
-176.90983297249474 147.94283916934688 5.334981638374973 13.920843988884243 236 230.67863943790945 140.09556686216138 1.3252167095657892 17.582867285140736
-145.51987551261203 184.58733184536837 67.67882550400665 13.920401010599628 237 244.59955165249184 128.2505659508391 16.062892775511305 18.90853924985511
-233.06798098345936 -103.18240143871742 171.67392395537578 13.902735512761096 238 307.3096612418864 203.8796311808473 33.961449421958164 18.84882277624598
-285.08988445675794 -134.8283016500101 66.75309766097533 13.901337329010403 239 322.352119882481 205.3109936676945 11.951363868342673 17.157827945892596
-138.85619719966184 -26.96697408761318 234.63334993068344 13.896480563832343 240 273.9727542875166 190.99048246959092 58.915995449502844 18.5866407382386
-211.23682341614284 110.16310539941007 80.05112173212915 13.881992249765345 241 251.32665487121815 152.45729756341194 18.57309697777092 18.141528927866556
-168.87617982220632 123.45917211417449 103.48059711464205 13.865876471053928 242 233.3871574651493 143.83083376316733 26.320121371513657 18.03418530987885
-69.80861589558428 37.12549006252245 74.61064092764398 13.86174799899092 243 108.71197084623891 151.99514332745184 43.339101280822106 18.98418390752168
-204.600330763003 160.85735916672698 167.55977643658895 13.861391357800143 244 309.53620794004587 141.8254704389555 32.77390248526149 18.745262201011776
-180.01023117369735 162.17497556981672 121.94905582578421 13.857609893422978 245 271.2489230302654 137.98365032949738 26.716968581866126 18.951603473485125
-163.9392483677853 -23.344601118003684 277.7663898781917 13.842076565546344 246 323.3809130154665 188.10431304859736 59.19832328254321 16.339828205110987
-193.66302068061933 -30.263420888816807 3.7176533606423448 13.839074802418642 247 196.0486194022941 188.88169129972218 1.0865601392400588 17.99844056569924
-102.57163304217143 -190.7546395125067 213.25799927867013 13.822256372134747 248 303.95270463811556 241.73241336301038 44.556778552288755 18.105050309672997
-180.46658368491367 229.80593636210833 5.369440127063825 13.820570993146829 249 292.246107076634 128.14254444050061 1.0527550628331668 16.61592521025293
-146.8417552894009 245.59994103555823 150.73876331178982 13.8121215855833 250 323.4254271047807 120.87478218565161 27.779467484985542 17.30558413581839
-158.62963158809467 -216.6608473536659 39.14525909934679 13.810753811019625 251 271.3625510341067 233.7900370634269 8.294109188595018 18.228635034736097
-183.33343123872544 90.3417527726644 139.07939008445047 13.809217227109542 252 247.21621316180787 153.76716981753273 34.23454855924936 18.87725675873862
-166.4616519189132 -260.110544302171 11.221015105425696 13.808070157429992 253 309.0192356419601 237.38217842884217 2.0809648797249007 17.581616386696837
-132.24235912387886 29.943626599051353 230.3634031857563 13.800394710316757 254 267.3049940571176 167.24165989797388 59.519274320154395 18.405388573744656
-92.29789821377432 80.89307281063041 43.03524124545696 13.781636612454443 255 130.0562310405806 138.7675536747775 19.323240241697466 18.85666603611522
-172.0872311154429 -97.980560264914 146.40015224634485 13.780494899173322 256 246.26654234905573 209.65570051640907 36.47546086860402 18.589141859325572
-48.80149015871335 81.09595975421679 40.95650811951895 13.770407534386143 257 103.12892750103032 121.03846130391383 23.399438284712613 17.57524299061896
-248.21035906332116 178.05025672317487 3.457569585114476 13.766700574564826 258 305.48687541851484 144.3467593318998 0.6485004443151495 16.947924768847468
-157.72432437504528 -120.70366866111395 -3.9864586954461307 13.753439138298292 259 198.6510256221875 217.42619857822126 -1.1498686747165736 17.082608483572038
-274.6177405199196 -128.76438002327845 14.363851147295524 13.752596184736 260 303.64698119827705 205.12121726364404 2.711356751625197 18.628824510078058
-106.09242306736131 -69.30364419408049 265.50460563869945 13.744973543457654 261 294.1960110984597 213.15411142478288 64.48535380087684 16.802588769963442
-78.55848841176788 117.49304914723314 51.55198577208036 13.73326879814941 262 150.44487341382154 123.76757555689204 20.039239868934903 19.038649234968496
-136.58091189331043 256.7988457123065 121.02994778379298 13.723751207002742 263 315.0368881787161 118.00670385390674 22.592661093053408 18.67759886994124
-301.93686598425995 -50.50378270649552 80.57754646242684 13.716917348147424 264 316.558437104378 189.49573214802746 14.746472302459216 18.94275844312658
-133.54804885100577 -109.24963581726476 141.65502424595198 13.69758074505635 265 223.24137199953964 219.28505068352442 39.385690859481905 17.669777474636607
-141.7512317490457 -138.37308962901386 29.744299717597922 13.687282161630955 266 200.31287278041086 224.30907854370736 8.53938406279131 18.176602649401115
-185.6294125781146 181.87259630019685 164.51408487632966 13.685387272231784 267 307.5724373570663 135.58568991315263 32.3357162606425 18.33402048527378
-208.47953005566555 198.29477865869225 147.47595026727154 13.684646796973302 268 323.31670170711203 136.43426308873683 27.13796333767825 17.412460357059263
-53.476427800576744 -193.0292951891125 91.94223371144369 13.683763099168246 269 220.3937645927524 254.51525247981846 24.656208417097748 16.364721443012748
-65.50418242292034 -31.892922394883797 120.95794635081363 13.678894777089967 270 141.20474920903905 205.96069841526466 58.93848788561985 17.978898173629354
-121.10717852640481 -7.396648517536783 186.90954021617534 13.67402332826644 271 222.8381370496095 183.49501142249258 57.010270901976966 18.182275672308783
-17.743301088536096 -42.6798837522572 29.448308163159048 13.661548951951206 272 54.80510983746875 247.42588638232536 32.501914061249124 16.05360762112207
-250.26929263374234 -144.8173459823515 -2.8705945299209685 13.648512719940966 273 289.1626235282165 210.05565227052222 -0.5687998360790744 18.216176475049593
-91.24640853365108 -123.31750975908835 67.56150706240041 13.647130347619237 274 167.62360370787755 233.50112544900932 23.769291567902172 18.463184977432388
-311.97156988950974 -27.28385201385856 68.11823726598142 13.63922514985047 275 320.4851997335664 184.99815483039 12.27166757146388 17.96878249403988
-100.5417863236291 -78.54249482540767 13.505587555916357 13.63709182281358 276 128.29643481319349 217.99668846990622 6.042642634584584 18.86992997441836
-130.3018394520058 201.39895882499624 217.9203093876935 13.636554900251115 277 324.0823525340386 122.90220801663216 42.254321405651375 16.66060297630806
-288.559785015617 -85.20943670347515 -2.305132838892952 13.632212591391403 278 300.886542186565 196.45145640035744 -0.4389550756699238 18.246150794291754
-108.05867566902245 192.43920180374718 144.71378252741818 13.631431372922252 279 263.9159006797415 119.31513046320879 33.25272089989932 18.198879350327353
-105.02184904120415 -235.08039619121604 196.19433531627445 13.62361858506358 280 323.7044928011462 245.92736092807968 37.30738045432689 16.529237417792228
-282.94637517041156 48.79440300481208 82.82539661306154 13.622442836537857 281 298.8303721357356 170.21551925159062 16.09109094001718 17.638332544134567
-156.8584475113577 -129.16296986000532 252.0764508995055 13.596452813056127 282 323.77489469818505 219.46928733366255 51.12843065490698 17.73717160687457
-198.8483223616182 32.78032980521713 86.64635516658566 13.591650335781312 283 219.369086682292 170.6389301150798 23.264713444445263 18.52166751378449
-166.55219039244702 -15.051304162914885 229.5773105168402 13.591430512067065 284 284.02801866307516 185.16378706768037 53.92929859460253 18.10147779213878
-238.78605330069354 -170.03324768515705 135.27848145833855 13.57841767172797 285 322.84725818095103 215.45366482296492 24.772540549870428 17.416903683000847
-34.907818446844 5.99792812637469 30.935790774215434 13.572894155979547 286 47.027163228851165 170.25052949843396 41.13444311854169 18.289189432824337
-190.88114746908522 -75.60857742786015 147.61680593664724 13.572537314714166 287 252.86951345450316 201.6086624233527 35.7159119901339 18.366011224662433
-86.06159717041426 142.47362135661356 181.71106838796305 13.571232816289745 288 246.42289598307485 121.13419485174117 47.50999940730576 18.322424833044543
-146.92745382907765 29.956767758384498 63.18568621996317 13.558363956212071 289 162.71913091678303 168.47602185758137 22.849467714745476 17.403102483291278
-244.24690849697376 -164.7750539692504 61.2149769210821 13.551927433576175 290 300.92298702549635 214.00458412162598 11.737260779930015 17.65767056298277
-115.79160228712603 -0.5590659282600714 271.52529580980337 13.54967883615576 291 295.18467775196825 180.2766337853791 66.90399950468617 17.18836529303159
-134.56201187153556 46.085662446314046 143.21524275756133 13.546917431748614 292 201.84506206528337 161.0943640749151 45.19673437003408 18.337306074301562
-122.6232294200146 -2.9341856291052713 219.29615176398755 13.544320094505933 293 251.26851775977315 181.37073846809736 60.78052244717308 19.132269633102652
-120.27128130479593 83.3706330856008 192.2061369658951 13.543614993133284 294 241.57616325942354 145.27075671542602 52.715151378953024 18.620214314681345
-44.510292965137424 48.783021993040215 7.840122769576055 13.521769057411875 295 66.50125517355167 132.3777500569406 6.770595513541744 16.676469339239983
-132.04707453141097 -54.97728127053898 40.732105646127074 13.519201674391812 296 148.72133598973355 202.60421188582004 15.895403231725345 17.567835171963914
-107.07031130536618 18.12972523765981 190.94314663200285 13.514480468255243 297 219.66343288301675 170.3895239262305 60.3719746334478 17.71711808952516
-91.25588627620971 -146.2764447322183 164.75902505964274 13.500881476050326 298 238.47425731545576 238.04164901968596 43.700450363340536 18.19172566919928
-172.66164949360922 -76.00852294543817 21.388421096491996 13.488426467288638 299 189.85996240177136 203.75989062944166 6.46831061087297 18.430940301434575
-129.51007602799152 -229.91099684385645 150.41971401499174 13.485854325250962 300 303.7400477824151 240.60720965528867 29.684598792234944 17.779603838733124
-191.53631595734308 58.74441146139205 254.1692995260668 13.482419960956483 301 323.6342055933333 162.94916228699662 51.753968917411505 16.45947445282674
-169.52239958105432 72.46148897162033 232.81782235929455 13.469999277005673 302 296.9724730540306 156.85596030223087 51.62561312780439 18.58579713284101
-60.92229991757118 -235.07626939285083 189.33597617398777 13.465160628781508 303 307.92936029658415 255.47088908455686 37.94234519586765 16.578465899797834
-96.44343177336985 193.84415942620583 127.89006430241868 13.464815455636613 304 251.4612539202685 116.45175775626166 30.569793208698286 17.444215924038442
-99.86029977410075 95.49807493696186 11.919518760649893 13.46300453974625 305 138.68682963830537 136.27916474392094 4.930401087536038 18.706493622646917
-229.96068999112507 116.69486899135943 57.886767187162235 13.445042296180985 306 264.29243123004034 153.0942236664372 12.651799110613249 17.57939570406744
-320.11508326440816 -11.137983777899695 43.64243249139162 13.444001579692669 307 323.2682835197128 181.99272750412072 7.758837083523495 17.32235572661093
-282.79996811489644 -82.33683365610374 37.607777430139 13.440412990578048 308 296.93352970914924 196.23284853906898 7.276274098279602 18.007111455298837
-230.69658972201512 216.8551449397454 67.68533057330377 13.431794077980179 309 323.7721025212382 136.7714235119749 12.066825436640459 17.277825252973244
-107.10535698886535 70.7161802371134 127.55467485833633 13.40519216575779 310 180.9489727001955 146.5652613625179 44.8231371468535 18.708318481043385
-212.31434840057605 137.12078755249667 113.44236201903311 13.401516318466209 311 277.0354894525889 147.1440677717775 24.1725972744949 17.42887911950894
-258.95615149862385 -3.675155409372887 30.324543847696518 13.398370352262729 312 260.7515544073173 180.81309811290498 6.678422044398401 17.989276245690625
-127.60094053587716 98.72688935289558 272.3154132261037 13.355720667638737 313 316.51964076095334 142.27030617269847 59.35510109953348 17.740381219069018
-69.64461938778155 -147.56901425624608 25.880641865064675 13.350534602358614 314 165.2174161569441 244.73521557067292 9.012269413336757 16.456258784680514
-218.95254040627762 181.16713216243014 3.1478552219496274 13.346274696722835 315 284.20354276261304 140.39474340658742 0.6346244135291943 16.62356432962629
-286.7586101422783 72.3155213811858 76.01233269964786 13.336770878426396 316 305.34883305132485 165.84612141790578 14.4145621088102 18.64466777077625
-82.07685053845692 -52.476604402590475 31.36494339042289 13.332526439553613 317 102.34335873823278 212.5931963855758 17.846491723732807 17.204672997412036
-134.73625829384642 -247.31225558936742 59.74150358774087 13.30160840107657 318 287.8997365657891 241.41835490601625 11.976355551166494 17.429963259093114
-122.71017237150359 63.677973706804465 215.31380466722408 13.285068638597878 319 255.87634751794494 152.5738530310949 57.2963110422494 17.92149938933174
-118.07613594372772 -21.943010215633524 200.51118723186136 13.269771857795249 320 233.72677591978123 190.52762548044785 59.080168550447965 17.959224056631015
-180.90236747019057 -73.88587093300015 202.92808247937006 13.268158222918368 321 281.7172254914524 202.2165550747229 46.081355339901954 17.17262163889449
-122.37433861964784 141.58751573096168 241.4949680675528 13.267994358010567 322 305.519758715226 130.8369135273756 52.22662777019656 17.989785806331756
-317.8384094493185 45.389498177404015 -4.3943331217144594 13.26508136479327 323 321.09308810632126 171.87272228916152 -0.7841483078261928 16.145157957935936
-198.1479446139696 -74.21799296011326 118.12423214709072 13.264391633725175 324 242.33087433116725 200.5338636078231 29.173127674410065 17.909902057613795
-215.5303758896196 16.846810175927754 110.77304573261486 13.254454628251713 325 242.91526424888255 175.53059516191712 27.13027115019061 17.471037598262434
-162.74940937424154 -181.5202040393379 191.86618777934376 13.25122289313327 326 310.24117834215 228.12087801464452 38.20245315745914 18.02575044599075
-109.40047989870044 99.10693809205888 70.6651606579769 13.242462523030417 327 163.65883755809475 137.826269095931 25.58078916944352 18.736351398834046
-49.710344368845725 -83.19305741832171 59.10297602280499 13.234038557435346 328 113.51372126148304 239.14041775684134 31.37707844881429 16.578837989491294
-214.44587084792903 -112.84891112256547 98.92791205513579 13.221985319338062 329 261.7415520104976 207.75491323046708 22.207395226516816 17.653255361590638
-221.39998994567614 -148.79402591317427 137.78431441588106 13.221217764040036 330 300.2367982017698 213.9034598067243 27.317362326333644 17.237497807085234
-207.32748874623937 -132.97061914267366 122.65610726848227 13.212983402508973 331 275.15521764136224 212.6743047644341 26.472652263863196 17.752871743836696
-302.8828973648986 6.849822789809288 107.07122150556003 13.211320559524111 332 321.32416040985805 178.70445294077524 19.464254833517032 17.746765871587332
-131.63971147414253 13.258109309375504 273.91634713868564 13.185945169885544 333 304.19558893786706 174.24884207267561 64.21876585798121 17.165869657478883
-93.59423443487032 -149.66257522041286 12.0147231796478 13.184330057493309 334 176.92687956932593 237.97944365149044 3.893829571667707 16.946688237840366
-162.74866144701153 17.677186540294525 6.494284578053446 13.183305112870233 335 163.834628387759 173.8010354656295 2.271757891737829 17.906646779931947
-189.79429103423627 164.5921691463468 38.939067940141186 13.175920668120819 336 254.2217655228107 139.06772980448324 8.81065942990942 17.322552035767643
-179.6168065705623 -123.14342681286362 151.61442375027903 13.173124700341456 337 265.3552981550417 214.43413251718732 34.84538575217223 18.337113326369668
-176.12683859484892 187.84589211868393 27.631746617530162 13.164748616768284 338 258.97925762580985 133.15584969449674 6.124821490002718 17.440623005769908
-187.3349262733881 -4.689450344395608 14.666650980017934 13.162744297159067 339 187.96668906313687 181.433953709806 4.475219848030073 17.371393552528637
-158.0906088157427 -92.63900817497593 233.6247610764868 13.155755582430986 340 296.90933872046025 210.36973921211487 51.89262113732254 17.655405149936197
-86.72159234350679 -67.98865386377727 220.77994929083064 13.145143168845074 341 246.75266491299266 218.09600639900688 63.47529744306834 15.700530916438636
-160.57283225741443 117.39755088103045 13.69095159471922 13.130894997013232 342 199.3821997260559 143.82882207257663 3.9374202361837582 17.8384425619454
-104.89937315791923 -113.92520606841481 240.59918742309944 13.10470964520316 343 286.1307394449448 227.3619337502917 57.23226384615888 17.90371761783568
-199.46038412941326 54.75126349153589 186.997140136193 13.100743019307032 344 278.8370063497449 164.65054933777358 42.11589510863809 17.70155979097441
-284.04457821666955 80.56106224054692 94.5353110109708 13.09937188564309 345 310.0134387273429 164.1655396837052 17.754517912325305 17.672173078459704
-125.64166190804605 96.3732971774333 231.23785948924046 13.09085945073586 346 280.25807263490435 142.51003029443427 55.597517987946915 18.012782985482584
-145.625956641519 -80.62510097565216 131.3127684254496 13.086145959686197 347 212.01502141746334 208.97089260556794 38.26911894784607 17.059936493472676
-180.04627427986628 -111.24690138427798 48.48767842336673 13.082951500968752 348 217.12574446286172 211.71106879933035 12.903879594816122 18.487643337059424
-106.77742647174301 49.96572638646435 5.45475945494395 13.070702976449144 349 118.01587612676019 154.92309518999548 2.649186638754668 16.501695694012092
-267.8541583801034 -101.86724797079468 61.18666452548069 13.051149206212258 350 293.0300228413645 200.82224135777892 12.052437475429121 17.201059147475878
-217.80261560177541 -75.41189017368693 33.47067553810777 13.046534601018848 351 232.90602968476418 199.09787940665956 8.262523138074721 17.34261425391524
-98.9023118402863 111.02291511902067 281.2302487035956 13.04500086147822 352 318.1166574619517 131.6955412197564 62.13453828337954 14.737153097650666
-212.73073376091352 56.93438524983112 210.32054703952144 13.043751219362065 353 304.51703042233356 165.01674823038874 43.68310866321956 17.141284948847254
-48.13391408110362 -135.80704272262798 130.90046670782186 13.030850369290322 354 194.6673026529066 250.4842123128901 42.255023715293135 16.322739754607262
-208.67598053915094 -63.01367260200214 201.47955192412147 13.02728923625897 355 296.8339563330199 196.8026872712812 42.74696170905493 17.678616035556743
-69.8491959129192 -41.75432982634556 165.99550536027732 13.020169447424967 356 184.8697975028438 210.87006395592175 63.88403364056265 15.574778879030433
-50.30480304979064 23.733435337266126 94.95455865074943 13.017975593102294 357 110.0464327970018 154.74240697337643 59.63912672637554 17.813484312721762
-49.50803240654998 -119.65724031843192 44.41469868968539 13.01527109443779 358 136.8998389081832 247.5227358794536 18.93117093233565 17.0047687212161
-172.82422189333306 68.35938586784148 127.78615990972504 12.99206700575479 359 225.54494003133453 158.4190797621075 34.511128125755505 17.72850311052949
-220.99033809017183 -61.86806200688391 186.20889770885216 12.962341309846646 360 295.53026953535885 195.64002672316195 39.05632101426564 17.827818158447542
-77.76072205304877 37.03734530082482 41.32597988766699 12.952451541163386 361 95.53183477155608 154.5315918568347 25.631949878508404 16.349256875589173
-243.8787224646139 -76.57026515042622 147.84276676617344 12.951959320885445 362 295.29192413822614 197.43065183593646 30.04410343822027 17.70020159052774
-116.2795505902085 -286.2102405563751 82.80396065268431 12.951309219963282 363 319.833912499238 247.8894106569919 15.004609298594092 16.00506502738226
-143.80560621907603 -33.39185783167508 182.81277992607048 12.947647306526818 364 234.9799588343326 193.07249860645544 51.077188432557236 17.839693843286337
-136.790769882736 -171.21419162356923 163.80594642749236 12.9409085004634 365 273.60263562953924 231.37705896081542 36.776861304426276 17.480691153127935
-42.46135710798521 13.10928110623162 6.770206550827804 12.940428297267294 366 44.95170514357513 162.8427440397701 8.662317583178506 15.655554703107303
-212.99962231306108 -228.53863688129655 -3.9101257505088727 12.93451522467591 367 312.43245147783955 227.01557314934328 -0.7170815660927148 16.560577982816213
-197.2677293619827 152.19317100183932 127.46557772800169 12.930656986814293 368 279.8656675134712 142.34961022536086 27.094066404189434 16.576495468669638
-180.0498936064291 -4.935886430974762 200.30015035233947 12.925497755309191 369 269.3742329802829 181.57031277055503 48.036913032523074 17.30242610685145
-249.8807202168505 89.17062049834563 102.667750917434 12.919428514892122 370 284.4862755469869 160.36091924642935 21.154755821228942 16.872168084060718
-262.6734570506959 -99.13069267404907 105.88544144552166 12.915078953083194 371 300.05993731105383 200.6760731741255 20.663629637425228 17.380893121484362
-184.33007920268204 155.9670863799466 172.57553853846753 12.911011272357534 372 296.7922280561923 139.76446029170353 35.55394461485889 16.225696024069126
-91.61063224887792 176.9215782214029 222.7081643968806 12.9053283849029 373 298.81880675489475 117.3752842130776 48.184443975426284 16.883504335303193
-257.804621443331 31.091777973192457 109.83395326603369 12.893985988970925 374 281.9457727739835 173.12322110791007 22.92693831119199 17.265514674597238
-111.22545908931598 -70.72127862850476 218.72689373029607 12.889012836819484 375 255.3704290660607 212.44971636532134 58.92676758813934 16.756765259497683
-96.19326222489475 8.647227730946737 225.91038966501756 12.881179683860038 376 245.68968721437676 174.86324196286748 66.8523364563268 15.545786926109008
-99.61780501825545 114.89992354349192 87.16213478064608 12.880136142697317 377 175.27959734799418 130.92516594018937 29.819868447343065 17.404017942135273
-231.00257742125132 -151.61531457555108 155.56667242538256 12.875737278895077 378 317.09680534280193 213.2783332095557 29.379813902288493 17.384897494820464
-134.66502064871727 -99.23406355083995 195.44780550434095 12.874198997173474 379 257.25845337246795 216.38633890292715 49.44068902611769 17.649173761414264
-167.53674294827513 -49.50445791708488 -3.7494693771189223 12.869823676187947 380 174.73783251485867 196.46157666899325 -1.2295291565046285 15.94909216413146
-238.5183159213441 -131.62170677463007 132.1409747036126 12.869275519264734 381 302.7812707547176 208.8912581609216 25.875931755364114 17.840621202028032
-182.07898849244125 1.4193171544789551 266.9530599760313 12.86687637166 382 323.13883818288093 179.5533848448131 55.7027113399422 16.080356061017984
-178.79662296369062 -89.75116299288264 46.139375351225205 12.859278036039937 383 205.31036408227513 206.6554373994309 12.986995184243646 16.369405407500633
-245.47553598228774 -93.97701269453658 156.31825567885926 12.848046777778885 384 305.8190882519627 200.9486735139261 30.740205749048894 17.476781448174876
-243.89737942258233 66.576338206434 19.622052777913005 12.841252483743824 385 253.58108260160057 164.73200968360197 4.437972167957877 17.203198440104142
-106.59756416751033 124.71924543724685 123.62053430488298 12.839515259652776 386 205.42630642327057 130.520517910482 36.997170182265094 17.17875266214046
-83.92218194542315 -100.2071000357264 70.1736114712286 12.836824075310906 387 148.3533999171092 230.05425094426147 28.23028532008332 16.954310729928217
-321.8868094316029 25.270272149803315 22.383558289854435 12.833650512717314 388 323.6521719721613 175.51110428654613 3.965701742073872 15.522290264511652
-180.3660967654115 139.084621630844 225.9388915005352 12.832118341869222 389 320.81901989918777 142.3633219933982 44.76951194189703 16.588247775886316
-283.5561781156041 31.583778751680526 154.50967019266974 12.830710691331728 390 324.46090582813036 173.6443325943967 28.4377892024772 15.221806671729826
-203.6303740331026 -111.42035094820565 225.56853988782464 12.825295968067456 391 323.668024403721 208.68613839444748 44.17987651057904 16.299084801175553
-162.48076894300792 -153.36404610928727 235.06661266203918 12.82293660212969 392 324.3097952633066 223.34664138383462 46.45397522072629 15.93759138798438
-77.70437527659766 -209.74878536957084 215.76160991937525 12.816118101250527 393 310.78223117825974 249.67214554542153 43.96774990950818 17.200429286237704
-138.18008708724017 8.546872257402624 215.79892536524375 12.799563408874628 394 256.3902527039897 176.4605852491195 57.3181072040129 17.056158465287787
-187.43230197172625 21.002470732259503 262.76707253426036 12.789182008590549 395 323.4478412472481 173.60646972118488 54.33049156396168 16.674673491754817
-235.34766551600734 24.79011615150978 12.333362963468845 12.786529514855522 396 236.97085340739372 173.98697835964978 2.9833587140847557 17.737576700466303
-268.28836833279445 79.89909810800702 129.94142357980706 12.784963950372637 397 308.6215935787594 163.41591495516926 24.900139160566297 17.328348143138285
-52.570451853293115 -48.359616077873355 27.492132627783512 12.78364569299594 398 76.53837097614735 222.61098660319047 21.05071228155933 16.27012718386377
-139.06121400606648 -64.35184775146416 6.920695980179885 12.774159904936026 399 153.3853890783562 204.8327713919297 2.5860438021014867 16.712618649037232
-225.73545518778724 189.12930264026474 94.17889398495632 12.773328996846164 400 309.18611372159 140.04251117794777 17.73425694831886 16.85148386694333
-172.78289351970935 -220.99144082197594 84.523506854259 12.76338233928777 401 292.9767369955473 231.97980761919146 16.76811695353516 16.888666811195648
-309.64728533924546 -31.668276049046288 39.32785875216833 12.759075106332006 402 313.73715352172303 185.83945636222919 7.201135157308979 16.316929789242867
-92.90881757918503 135.4927577554778 82.64363473643427 12.753900496025214 403 183.90298026567172 124.43884491297396 26.704370424741764 17.060638713532107
-130.42470390011337 -9.20761321581532 10.526961512488546 12.749190250434337 404 131.17240733953815 184.0382192264555 4.603100573205963 17.198927204089003
-171.4809820882599 -189.2520742803624 119.65242357165147 12.741908802156663 405 282.0261996764553 227.82032947649833 25.1038301420432 17.052393194226738
-251.1332956583952 45.49720433286088 15.242072040876712 12.728340361042518 406 255.67606174699327 169.7312431096102 3.417701677469923 17.507310500026325
-155.72532481328443 115.39766461442784 162.197904273323 12.725179759698479 407 252.73535157813788 143.46031943626684 39.92391249741074 17.651862781307898
-269.8540162231331 -28.102666202601842 175.00059819105522 12.715480244944679 408 322.8562517385671 185.9453660461988 32.82253333196758 15.979986044107124
-144.03540911777935 44.31549105605516 118.05610709210843 12.713513423285123 409 191.4348616344702 162.89839621374554 38.07487568123223 17.10014965227755
-155.14160031813304 204.82580664512696 197.4186577096213 12.711729903918815 410 324.03187131664515 127.14144953268057 37.53579232779703 15.887297469731761
-114.86519607884723 -160.5542280406016 148.50733072367652 12.69051259142125 411 247.03461435721303 234.41895974576613 36.95302234655554 17.409501494660997
