# gal zone depth edge out
482334 481 5 0 0
482337 259 4 0 0
482339 114 5 0 0
482351 99 3 0 0
482352 99 3 0 0
482353 506 3 0 0
482354 33 5 0 0
482356 33 5 0 0
482357 488 3 0 0
482358 156 4 0 0
482359 99 4 0 0
482360 699 1 0 0
482361 506 3 0 0
482362 506 3 0 0
482368 156 3 0 0
482369 376 2 0 0
482372 376 3 0 0
482374 378 2 0 0
482375 14 2 0 0
482386 66 6 0 0
482387 670 4 0 0
482388 8 5 0 0
482389 162 1 0 0
482390 58 3 0 0
482391 964 2 0 0
482393 403 4 0 0
482397 277 7 0 0
482401 648 2 0 0
482403 277 5 0 0
482405 670 2 0 0
482408 69 1 0 0
482411 69 2 0 0
482416 140 2 0 0
482418 435 2 0 0
482421 140 2 0 0
482422 435 1 0 0
482428 41 2 0 0
482430 65 4 0 0
482431 41 2 0 0
482434 65 4 0 0
482437 140 2 0 0
482438 445 2 0 0
482439 438 1 0 0
482445 360 4 0 0
482448 435 4 0 0
482449 41 4 0 0
482450 445 6 0 0
482453 360 3 0 0
482454 360 2 0 0
482458 219 5 0 0
482460 435 3 0 0
482461 435 3 0 0
482462 564 3 0 0
482467 414 4 0 0
482472 219 3 0 0
482473 366 3 0 0
482475 41 5 0 0
482477 139 3 0 0
482482 145 3 0 0
482485 1036 0 1 0
482486 1036 0 1 0
482488 1036 0 1 0
482489 331 3 0 0
482490 766 5 0 0
482500 1036 0 1 0
482501 1036 0 1 0
482502 1036 0 1 0
482505 36 6 0 0
482506 36 5 0 0
482509 316 4 0 0
482510 1036 0 1 0
482511 23 2 0 0
482512 3 3 0 0
482513 6 8 0 0
482516 3 5 0 0
482517 376 3 0 0
482518 259 5 0 0
482519 316 4 0 0
482520 238 3 0 0
482522 242 1 0 0
482523 238 3 0 0
482525 213 3 0 0
482526 472 2 0 0
482527 575 1 0 0
482528 238 5 0 0
482529 257 3 0 0
482530 396 3 0 0
482534 167 2 0 0
482538 421 2 0 0
482543 531 3 0 0
482544 213 2 0 0
482546 376 3 0 0
482547 238 4 0 0
482548 396 5 0 0
482553 238 2 0 0
482555 396 2 0 0
482559 579 2 0 0
482566 98 3 0 0
482567 421 2 0 0
482575 167 4 0 0
482582 167 3 0 0
482585 167 3 0 0
482591 332 2 0 0
482596 3 5 0 0
482603 396 3 0 0
482604 368 1 0 0
482606 485 2 0 0
482607 368 3 0 0
482609 21 5 0 0
482610 21 4 0 0
482611 21 4 0 0
482616 199 4 0 0
482620 3 3 0 0
482625 421 4 0 0
482627 375 3 0 0
482629 421 2 0 0
482630 167 3 0 0
482631 421 3 0 0
482632 788 2 0 0
482633 3 3 0 0
482637 35 1 0 0
482638 466 2 0 0
482639 3 3 0 0
482646 421 1 0 0
482647 357 3 0 0
482651 23 1 0 0
482652 357 3 0 0
482657 262 4 0 0
482661 421 2 0 0
482662 357 3 0 0
482667 342 2 0 0
482668 342 2 0 0
482669 35 4 0 0
482670 23 4 0 0
482671 357 4 0 0
482673 98 2 0 0
482678 357 2 0 0
482679 357 2 0 0
482680 357 4 0 0
482681 466 4 0 0
482682 416 1 0 0
482684 3 5 0 0
482685 217 2 0 0
482688 466 3 0 0
482691 438 5 0 0
482692 47 4 0 0
482693 449 1 0 0
482696 23 3 0 0
482697 466 4 0 0
482699 23 4 0 0
482700 69 1 0 0
482701 23 4 0 0
482702 23 4 0 0
482707 466 3 0 0
482708 23 4 0 0
482711 153 6 0 0
482712 217 3 0 0
482713 153 4 0 0
482714 262 6 0 0
482716 23 3 0 0
482719 69 3 0 0
482720 98 1 0 0
482721 23 4 0 0
482722 449 3 0 0
482723 357 3 0 0
482724 489 2 0 0
482725 217 2 0 0
482727 153 4 0 0
482729 435 4 0 0
482731 366 2 0 0
482735 670 4 0 0
482736 23 4 0 0
482737 162 3 0 0
482739 670 2 0 0
482740 23 4 0 0
482741 262 5 0 0
482743 69 3 0 0
482744 13 1 0 0
482747 416 4 0 0
482748 930 3 0 0
482755 470 1 0 0
482756 930 3 0 0
482757 13 1 0 0
482758 13 3 0 0
482759 23 5 0 0
482760 153 3 0 0
482761 153 4 0 0
482762 153 4 0 0
482763 13 5 0 0
482764 153 5 0 0
482765 122 4 0 0
482766 122 4 0 0
482769 153 2 0 0
482771 670 2 0 0
482772 435 2 0 0
482773 670 2 0 0
482775 366 2 0 0
482777 435 3 0 0
482778 13 3 0 0
482780 416 3 0 0
482781 930 3 0 0
482783 416 3 0 0
482786 670 2 0 0
482791 470 3 0 0
482796 930 2 0 0
482797 470 3 0 0
482798 153 3 0 0
482799 470 3 0 0
482800 470 3 0 0
482801 262 6 0 0
482802 470 3 0 0
482803 416 5 0 0
482804 930 2 0 0
482805 470 2 0 0
482807 470 1 0 0
482808 162 3 0 0
482811 321 4 0 0
482814 69 2 0 0
482815 58 2 0 0
482817 957 0 0 0
482821 670 2 0 0
482822 930 1 0 0
482823 899 2 0 0
482825 899 2 0 0
482827 670 2 0 0
482832 930 2 0 0
482833 416 3 0 0
482834 926 2 0 0
482836 727 1 0 0
482837 665 2 0 0
482838 41 2 0 0
482840 454 5 0 0
482841 899 2 0 0
482845 69 2 0 0
482846 438 3 0 0
482849 727 1 0 0
482851 438 2 0 0
482855 435 2 0 0
482857 899 1 0 0
482858 58 2 0 0
482860 277 6 0 0
482862 277 6 0 0
482863 442 3 0 0
482866 899 1 0 0
482875 219 4 0 0
482877 321 4 0 0
482878 414 1 0 0
482879 13 6 0 0
482880 403 6 0 0
482882 321 4 0 0
482887 13 5 0 0
482889 162 2 0 0
482892 414 1 0 0
482894 360 4 0 0
482895 553 2 0 0
482896 665 2 0 0
482897 360 3 0 0
482898 665 2 0 0
482899 140 3 0 0
482901 277 7 0 0
482902 648 3 0 0
482903 360 4 0 0
482905 727 3 0 0
482907 648 1 0 0
482909 360 2 0 0
482910 360 3 0 0
482911 553 3 0 0
482912 360 3 0 0
482917 321 3 0 0
482921 321 4 0 0
482922 219 5 0 0
482923 727 3 0 0
482924 553 6 0 0
482925 321 5 0 0
482927 414 2 0 0
482929 219 6 0 0
482930 727 3 0 0
482931 13 5 0 0
482932 219 6 0 0
482933 13 6 0 0
482934 537 5 0 0
482936 537 5 0 0
482937 219 4 0 0
482938 13 5 0 0
482939 727 3 0 0
482940 13 5 0 0
482941 665 2 0 0
482945 438 3 0 0
482947 69 2 0 0
482948 13 4 0 0
482949 727 3 0 0
482958 32 6 0 0
482959 564 3 0 0
482962 919 2 0 0
482967 711 3 0 0
482968 711 3 0 0
482970 648 3 0 0
482971 648 2 0 0
482973 41 2 0 0
482976 41 3 0 0
482978 414 5 0 0
482982 69 2 0 0
482983 919 2 0 0
482984 438 2 0 0
482986 560 2 0 0
482989 648 2 0 0
482990 414 2 0 0
482992 414 1 0 0
482994 41 1 0 0
482995 537 2 0 0
482996 438 3 0 0
482997 438 3 0 0
482999 15 5 0 0
483003 665 0 0 0
483004 414 2 0 0
483006 58 3 0 0
483008 13 5 0 0
483011 537 2 0 0
483012 665 3 0 0
483013 219 2 0 0
483015 560 3 0 0
483016 553 2 0 0
483021 553 3 0 0
483022 665 4 0 0
483026 162 2 0 0
483028 553 3 0 0
483029 665 3 0 0
483031 1036 0 1 0
483033 1036 0 1 0
483034 1036 0 1 0
483035 1036 0 1 0
483036 292 3 0 0
483037 200 4 0 0
483038 1036 0 1 0
483042 200 1 0 0
483043 46 5 0 0
483045 345 2 0 0
483046 46 4 0 0
483047 162 4 0 0
483048 46 5 0 0
483049 30 3 0 0
483050 46 3 0 0
483051 46 4 0 0
483052 345 3 0 0
483053 1036 0 1 0
483054 447 3 0 0
483061 117 3 0 0
483064 200 3 0 0
483070 627 5 0 0
483071 30 2 0 0
483072 180 4 0 0
483073 15 4 0 0
483074 646 2 0 0
483077 185 3 0 0
483079 292 1 0 0
483083 185 3 0 0
483084 81 3 0 0
483086 627 4 0 0
483087 209 3 0 0
483089 117 3 0 0
483095 46 6 0 0
483097 200 3 0 0
483104 292 1 0 0
483105 292 2 0 0
483106 627 2 0 0
483107 117 4 0 0
483109 200 3 0 0
483110 292 2 0 0
483111 902 2 0 0
483115 1036 0 1 0
483118 1036 0 1 0
483119 1036 0 1 0
483120 115 3 0 0
483124 52 4 0 0
483125 569 2 0 0
483126 200 3 0 0
483128 54 4 0 0
483131 210 2 0 0
483132 1036 0 1 0
483136 88 2 0 0
483139 71 4 0 0
483140 30 3 0 0
483141 185 3 0 0
483147 71 5 0 0
483148 292 5 0 0
483149 41 4 0 0
483157 41 4 0 0
483158 200 3 0 0
483161 200 3 0 0
483163 200 3 0 0
483164 200 3 0 0
483167 46 4 0 0
483168 46 5 0 0
483173 162 6 0 0
483174 162 4 0 0
483177 162 4 0 0
483180 627 2 0 0
483184 46 5 0 0
483185 627 5 0 0
483186 627 3 0 0
483187 162 4 0 0
483190 299 2 0 0
483200 646 2 0 0
483206 46 2 0 0
483208 30 1 0 0
483210 646 1 0 0
483211 295 3 0 0
483219 162 6 0 0
483221 627 4 0 0
483222 30 5 0 0
483226 210 2 0 0
483228 212 5 0 0
483232 152 3 0 0
483234 60 4 0 0
483237 175 2 0 0
483242 152 2 0 0
483243 0 2 0 0
483245 547 2 0 0
483248 15 2 0 0
483261 175 2 0 0
483264 0 3 0 0
483265 0 4 0 0
483268 349 1 0 0
483269 349 2 0 0
483270 299 3 0 0
483276 1036 0 1 0
483277 627 4 0 0
483278 1036 0 1 0
483279 108 3 0 0
483281 46 6 0 0
483284 1036 0 1 0
483289 46 4 0 0
483294 1036 0 1 0
483305 1036 0 1 0
483309 637 2 0 0
483312 331 1 0 0
483313 172 2 0 0
483314 172 2 0 0
483344 68 1 0 0
483357 1036 0 1 0
483367 68 2 0 0
483368 105 1 0 0
483373 40 2 0 0
483377 51 3 0 0
483379 40 1 0 0
483382 44 2 0 0
483403 401 4 0 0
483405 145 3 0 0
483418 401 1 0 0
483426 401 2 0 0
483427 68 1 0 0
483429 53 2 0 0
483432 216 1 0 0
483435 327 1 0 0
483440 26 5 0 0
483449 254 6 0 0
483454 35 2 0 0
483460 56 4 0 0
483463 319 4 0 0
483464 257 2 0 0
483465 6 5 0 0
483467 6 3 0 0
483472 310 6 0 0
483474 393 1 0 0
483475 238 3 0 0
483476 310 4 0 0
483480 238 3 0 0
483483 2 6 0 0
483484 776 2 0 0
483485 170 6 0 0
483486 2 5 0 0
483493 6 4 0 0
483494 379 2 0 0
483495 35 4 0 0
483499 213 2 0 0
483500 6 5 0 0
483501 1036 0 1 0
483503 575 3 0 0
483504 570 3 0 0
483509 436 3 0 0
483515 114 1 0 0
483519 776 2 0 0
483524 354 3 0 0
483526 406 3 0 0
483527 776 1 0 0
483528 238 4 0 0
483529 213 2 0 0
483530 213 3 0 0
483531 238 3 0 0
483534 570 3 0 0
483536 238 2 0 0
483539 156 4 0 0
483540 776 0 0 0
483541 570 2 0 0
483542 327 3 0 0
483543 575 3 0 0
483544 570 3 0 0
483545 351 1 0 0
483547 2 6 0 0
483548 2 6 0 0
483549 378 4 0 0
483552 114 3 0 0
483558 114 2 0 0
483564 436 3 0 0
483567 14 3 0 0
483570 354 3 0 0
483573 354 3 0 0
483575 354 4 0 0
483577 56 4 0 0
483578 406 2 0 0
483579 406 1 0 0
483586 35 2 0 0
483592 114 3 0 0
483593 506 4 0 0
483595 213 2 0 0
483597 213 2 0 0
483598 213 3 0 0
483601 570 1 0 0
483602 316 5 0 0
483605 238 2 0 0
483608 319 5 0 0
483610 787 4 0 0
483613 39 2 0 0
483614 39 6 0 0
483618 436 5 0 0
483619 38 5 0 0
483621 378 3 0 0
483622 378 3 0 0
483623 787 3 0 0
483624 319 4 0 0
483625 114 4 0 0
483626 436 4 0 0
483627 2 3 0 0
483631 436 4 0 0
483633 319 3 0 0
483635 2 4 0 0
483638 597 2 0 0
483639 378 3 0 0
483640 380 2 0 0
483641 14 3 0 0
483642 436 4 0 0
483643 2 4 0 0
483644 10 2 0 0
483645 2 4 0 0
483646 114 2 0 0
483649 310 3 0 0
483651 354 3 0 0
483653 14 3 0 0
483654 334 2 0 0
483658 354 4 0 0
483659 310 1 0 0
483671 406 2 0 0
483672 1036 0 1 0
483677 597 2 0 0
483679 238 4 0 0
483684 912 2 0 0
483685 238 4 0 0
483686 238 5 0 0
483687 597 2 0 0
483688 310 5 0 0
483691 319 5 0 0
483692 238 5 0 0
483693 259 6 0 0
483694 488 2 0 0
483695 310 5 0 0
483698 310 5 0 0
483699 310 5 0 0
483700 319 3 0 0
483701 319 3 0 0
483704 254 7 0 0
483708 393 1 0 0
483710 259 6 0 0
483715 506 3 0 0
483718 506 3 0 0
483723 238 3 0 0
483726 6 3 0 0
483728 392 4 0 0
483729 329 4 0 0
483730 238 4 0 0
483732 776 2 0 0
483736 170 7 0 0
483739 56 2 0 0
483744 238 3 0 0
483745 170 2 0 0
483746 238 3 0 0
483747 6 4 0 0
483758 334 5 0 0
483760 379 2 0 0
483761 170 4 0 0
483765 604 3 0 0
483767 170 3 0 0
483768 177 2 0 0
483770 10 3 0 0
483772 114 5 0 0
483774 378 2 0 0
483775 379 1 0 0
483776 718 2 0 0
483777 170 4 0 0
483779 236 2 0 0
483782 170 4 0 0
483787 379 4 0 0
483788 379 4 0 0
483790 170 3 0 0
483791 170 2 0 0
483799 2 5 0 0
483802 2 6 0 0
483803 392 3 0 0
483806 319 3 0 0
483808 2 2 0 0
483810 319 1 0 0
483811 468 1 0 0
483815 319 3 0 0
483828 114 3 0 0
483833 38 3 0 0
483840 28 4 0 0
483842 114 3 0 0
483843 114 4 0 0
483844 1036 0 1 0
483846 56 3 0 0
483848 14 2 0 0
483849 378 3 0 0
483850 114 4 0 0
483851 177 2 0 0
483854 38 2 0 0
483858 291 1 0 0
483859 74 4 0 0
483873 2 4 0 0
483874 10 5 0 0
483875 114 6 0 0
483878 1036 0 1 0
483879 436 4 0 0
483883 319 2 0 0
483884 10 4 0 0
483886 147 3 0 0
483891 38 3 0 0
483900 10 5 0 0
483901 10 3 0 0
483902 10 3 0 0
483904 14 4 0 0
483905 10 2 0 0
483906 2 4 0 0
483909 38 4 0 0
483910 39 2 0 0
483911 39 3 0 0
483912 259 2 0 0
483915 543 3 0 0
483917 38 2 0 0
483918 38 3 0 0
483920 10 4 0 0
483921 95 5 0 0
483922 378 2 0 0
483924 182 4 0 0
483926 38 2 0 0
483930 74 3 0 0
483932 147 2 0 0
483934 2 5 0 0
483939 259 2 0 0
483943 352 2 0 0
483944 201 1 0 0
483945 352 1 0 0
483946 234 2 0 0
483959 1036 0 1 0
483964 238 4 0 0
483965 238 4 0 0
483967 332 2 0 0
483978 234 3 0 0
483979 373 2 0 0
483985 238 5 0 0
483990 428 2 0 0
483993 238 5 0 0
483994 238 5 0 0
483998 167 3 0 0
484006 332 1 0 0
484014 485 3 0 0
484016 23 2 0 0
484017 130 2 0 0
484021 130 3 0 0
484022 167 3 0 0
484024 1036 0 1 0
484025 357 4 0 0
484031 1 2 0 0
484038 452 3 0 0
484040 6 9 0 0
484043 132 4 0 0
484046 167 2 0 0
484048 184 4 0 0
484050 132 4 0 0
484052 130 2 0 0
484053 184 3 0 0
484066 23 3 0 0
484067 35 2 0 0
484069 3 2 0 0
484070 760 2 0 0
484074 23 3 0 0
484077 130 3 0 0
484081 3 4 0 0
484092 357 2 0 0
484095 23 4 0 0
484096 428 4 0 0
484097 35 3 0 0
484099 130 3 0 0
484102 455 3 0 0
484104 122 4 0 0
484105 46 6 0 0
484106 153 2 0 0
484108 98 1 0 0
484116 23 5 0 0
484119 23 4 0 0
484120 35 3 0 0
484121 162 3 0 0
484128 153 6 0 0
484129 13 5 0 0
484132 217 2 0 0
484133 455 2 0 0
484135 69 3 0 0
484137 294 2 0 0
484138 153 2 0 0
484139 153 3 0 0
484140 23 4 0 0
484142 162 3 0 0
484143 13 6 0 0
484144 58 3 0 0
484146 153 4 0 0
484148 13 7 0 0
484151 122 7 0 0
484153 294 1 0 0
484154 901 1 0 0
484156 153 3 0 0
484157 416 4 0 0
484162 1036 0 1 0
484169 153 2 0 0
484170 153 4 0 0
484171 454 4 0 0
484172 153 2 0 0
484173 153 3 0 0
484174 294 2 0 0
484175 23 5 0 0
484177 23 6 0 0
484182 470 2 0 0
484184 454 2 0 0
484187 470 2 0 0
484188 454 4 0 0
484189 153 3 0 0
484191 71 4 0 0
484194 453 2 0 0
484196 132 3 0 0
484197 340 1 0 0
484203 144 4 0 0
484207 418 4 0 0
484208 418 2 0 0
484211 453 2 0 0
484213 285 2 0 0
484214 91 3 0 0
484215 428 2 0 0
484222 338 2 0 0
484223 338 2 0 0
484224 212 6 0 0
484226 91 4 0 0
484228 467 2 0 0
484230 178 4 0 0
484233 592 2 0 0
484234 130 3 0 0
484235 45 3 0 0
484239 45 1 0 0
484241 46 5 0 0
484243 467 2 0 0
484244 130 3 0 0
484247 298 3 0 0
484250 480 2 0 0
484254 418 3 0 0
484257 54 3 0 0
484261 178 3 0 0
484263 371 2 0 0
484264 371 3 0 0
484265 54 6 0 0
484267 371 2 0 0
484268 371 3 0 0
484269 130 4 0 0
484270 371 2 0 0
484271 54 4 0 0
484273 45 1 0 0
484276 54 5 0 0
484277 54 4 0 0
484278 338 3 0 0
484279 144 2 0 0
484280 371 3 0 0
484283 60 3 0 0
484286 371 2 0 0
484288 152 5 0 0
484290 45 2 0 0
484291 153 4 0 0
484292 212 2 0 0
484295 259 3 0 0
484299 338 3 0 0
484301 371 2 0 0
484304 384 2 0 0
484306 604 4 0 0
484309 740 1 0 0
484323 91 3 0 0
484324 453 3 0 0
484325 453 2 0 0
484326 111 3 0 0
484329 453 4 0 0
484330 37 3 0 0
484334 1036 0 1 0
484336 515 3 0 0
484338 1036 0 1 0
484340 1 4 0 0
484344 340 3 0 0
484346 340 1 0 0
484347 418 5 0 0
484349 418 5 0 0
484352 340 2 0 0
484354 340 1 0 0
484355 97 3 0 0
484356 340 3 0 0
484357 1036 0 1 0
484358 427 2 0 0
484362 168 8 0 0
484363 168 8 0 0
484365 1 7 0 0
484366 168 6 0 0
484367 604 1 0 0
484372 168 9 0 0
484379 266 2 0 0
484381 266 2 0 0
484384 37 4 0 0
484386 37 2 0 0
484388 111 2 0 0
484390 6 5 0 0
484392 168 7 0 0
484400 604 4 0 0
484401 427 3 0 0
484402 6 4 0 0
484403 6 2 0 0
484409 37 4 0 0
484410 111 6 0 0
484415 530 2 0 0
484417 1036 0 1 0
484418 169 2 0 0
484419 308 3 0 0
484420 266 4 0 0
484421 168 7 0 0
484422 266 3 0 0
484423 168 6 0 0
484426 169 1 0 0
484429 341 2 0 0
484431 622 3 0 0
484433 103 1 0 0
484441 618 1 0 0
484442 5 4 0 0
484446 341 2 0 0
484447 18 3 0 0
484449 53 6 0 0
484453 5 5 0 0
484454 341 1 0 0
484455 341 3 0 0
484456 169 3 0 0
484457 341 3 0 0
484460 25 2 0 0
484461 25 4 0 0
484465 341 2 0 0
484466 103 2 0 0
484467 25 4 0 0
484470 100 3 0 0
484472 53 4 0 0
484475 427 1 0 0
484476 169 1 0 0
484478 176 2 0 0
484479 337 3 0 0
484482 418 2 0 0
484487 418 2 0 0
484489 205 1 0 0
484492 467 1 0 0
484496 281 1 0 0
484498 467 1 0 0
484500 144 5 0 0
484502 452 1 0 0
484504 418 2 0 0
484505 91 3 0 0
484506 144 6 0 0
484509 144 5 0 0
484511 111 3 0 0
484514 111 3 0 0
484516 82 3 0 0
484517 144 4 0 0
484524 610 1 0 0
484528 168 5 0 0
484529 168 6 0 0
484530 111 6 0 0
484537 82 3 0 0
484538 82 2 0 0
484542 623 1 0 0
484547 340 3 0 0
484549 232 3 0 0
484550 232 2 0 0
484551 610 2 0 0
484569 340 4 0 0
484572 340 5 0 0
484573 111 1 0 0
484574 57 4 0 0
484575 663 1 0 0
484576 24 3 0 0
484577 91 3 0 0
484578 205 3 0 0
484581 629 4 0 0
484582 418 3 0 0
484583 418 3 0 0
484586 629 2 0 0
484588 57 5 0 0
484590 82 2 0 0
484591 82 3 0 0
484592 418 3 0 0
484595 610 1 0 0
484597 37 4 0 0
484599 418 3 0 0
484600 757 2 0 0
484609 453 2 0 0
484610 453 3 0 0
484611 453 3 0 0
484612 453 4 0 0
484615 1036 0 1 0
484618 394 3 0 0
484619 168 5 0 0
484620 170 4 0 0
484622 604 3 0 0
484623 111 6 0 0
484624 308 3 0 0
484625 111 7 0 0
484626 394 4 0 0
484627 266 4 0 0
484633 394 2 0 0
484634 308 4 0 0
484635 37 3 0 0
484637 308 4 0 0
484638 308 4 0 0
484642 308 3 0 0
484643 168 4 0 0
484644 308 4 0 0
484645 394 6 0 0
484646 308 4 0 0
484652 169 2 0 0
484653 37 3 0 0
484659 394 6 0 0
484665 757 2 0 0
484668 232 4 0 0
484670 232 4 0 0
484674 232 2 0 0
484675 232 2 0 0
484676 232 4 0 0
484677 232 4 0 0
484678 757 2 0 0
484679 37 4 0 0
484690 168 3 0 0
484695 168 1 0 0
484696 303 2 0 0
484697 623 2 0 0
484699 394 5 0 0
484704 530 2 0 0
484706 168 3 0 0
484707 176 1 0 0
484716 5 3 0 0
484717 5 5 0 0
484719 12 2 0 0
484720 5 3 0 0
484724 168 6 0 0
484725 168 6 0 0
484728 759 1 0 0
484729 759 1 0 0
484730 530 3 0 0
484732 427 2 0 0
484733 37 3 0 0
484744 176 1 0 0
484746 427 2 0 0
484751 43 4 0 0
484752 161 1 0 0
484754 4 2 0 0
484756 168 2 0 0
484760 43 5 0 0
484767 169 1 0 0
484768 43 3 0 0
484775 109 5 0 0
484776 759 4 0 0
484777 759 3 0 0
484782 185 1 0 0
484783 874 2 0 0
484784 67 6 0 0
484785 185 2 0 0
484786 185 3 0 0
484787 185 2 0 0
484789 345 3 0 0
484791 46 3 0 0
484795 794 1 0 0
484801 60 3 0 0
484804 27 2 0 0
484806 547 2 0 0
484807 641 1 0 0
484808 559 2 0 0
484810 60 6 0 0
484813 61 4 0 0
484814 93 1 0 0
484815 60 5 0 0
484817 54 2 0 0
484818 282 2 0 0
484822 282 2 0 0
484825 451 2 0 0
484834 794 2 0 0
484837 82 3 0 0
484849 559 2 0 0
484852 67 4 0 0
484853 46 4 0 0
484854 658 2 0 0
484855 658 3 0 0
484856 54 2 0 0
484859 292 5 0 0
484860 30 4 0 0
484870 30 5 0 0
484873 345 1 0 0
484874 794 3 0 0
484876 794 5 0 0
484877 794 3 0 0
484878 54 4 0 0
484881 559 2 0 0
484882 185 3 0 0
484883 559 3 0 0
484884 347 1 0 0
484886 1036 0 1 0
484887 60 3 0 0
484888 658 1 0 0
484890 559 3 0 0
484892 30 3 0 0
484897 185 2 0 0
484898 299 5 0 0
484900 46 3 0 0
484901 30 4 0 0
484902 30 4 0 0
484906 345 3 0 0
484907 185 4 0 0
484908 46 3 0 0
484909 292 5 0 0
484914 794 4 0 0
484917 60 4 0 0
484922 67 3 0 0
484923 60 3 0 0
484924 88 3 0 0
484927 347 1 0 0
484929 54 3 0 0
484930 46 3 0 0
484934 30 4 0 0
484935 71 6 0 0
484937 46 3 0 0
484938 41 7 0 0
484939 547 2 0 0
484942 71 4 0 0
484944 153 6 0 0
484945 60 4 0 0
484947 144 1 0 0
484957 144 1 0 0
484959 371 4 0 0
484960 54 2 0 0
484966 60 5 0 0
484969 371 5 0 0
484972 794 4 0 0
484979 418 1 0 0
484981 144 3 0 0
484987 91 3 0 0
484991 91 3 0 0
484995 60 4 0 0
484996 60 4 0 0
485000 60 4 0 0
485002 60 5 0 0
485003 45 4 0 0
485004 45 4 0 0
485005 91 5 0 0
485006 794 4 0 0
485012 54 4 0 0
485013 371 4 0 0
485014 45 3 0 0
485017 60 4 0 0
485019 45 3 0 0
485020 371 3 0 0
485021 152 3 0 0
485022 336 1 0 0
485023 152 3 0 0
485025 152 5 0 0
485028 45 5 0 0
485029 45 4 0 0
485030 558 2 0 0
485032 152 4 0 0
485035 592 2 0 0
485042 547 2 0 0
485043 144 2 0 0
485044 359 2 0 0
485048 54 3 0 0
485055 144 2 0 0
485056 60 2 0 0
485058 91 1 0 0
485059 60 5 0 0
485061 60 4 0 0
485062 418 2 0 0
485063 91 2 0 0
485064 54 3 0 0
485068 456 4 0 0
485069 418 4 0 0
485070 355 3 0 0
485073 355 3 0 0
485074 355 2 0 0
485077 456 1 0 0
485081 205 2 0 0
485083 54 3 0 0
485087 359 2 0 0
485088 418 2 0 0
485090 133 2 0 0
485091 91 2 0 0
485092 273 2 0 0
485093 82 2 0 0
485095 91 3 0 0
485097 27 1 0 0
485099 641 3 0 0
485100 27 3 0 0
485101 61 2 0 0
485104 641 3 0 0
485105 482 3 0 0
485106 1036 0 1 0
485107 57 4 0 0
485109 641 3 0 0
485110 1036 0 1 0
485111 641 2 0 0
485112 641 3 0 0
485114 1036 0 1 0
485119 1036 0 1 0
485120 953 1 0 0
485123 1036 0 1 0
485125 1036 0 1 0
485128 54 3 0 0
485131 336 4 0 0
485141 369 3 0 0
485143 27 3 0 0
485144 46 3 0 0
485145 93 3 0 0
485149 270 3 0 0
485150 54 2 0 0
485151 482 2 0 0
485152 270 3 0 0
485154 46 4 0 0
485158 93 5 0 0
485160 270 3 0 0
485166 369 2 0 0
485176 142 4 0 0
485178 883 2 0 0
485179 1036 0 1 0
485184 61 5 0 0
485185 57 3 0 0
485194 1036 0 1 0
485196 142 2 0 0
485197 24 4 0 0
485198 54 1 0 0
485201 418 4 0 0
485202 91 3 0 0
485204 205 2 0 0
485207 359 3 0 0
485208 24 2 0 0
485211 24 3 0 0
485212 359 4 0 0
485217 91 2 0 0
485218 24 2 0 0
485219 205 3 0 0
485220 24 2 0 0
485225 24 2 0 0
485226 359 3 0 0
485228 232 2 0 0
485229 82 2 0 0
485230 757 3 0 0
485231 866 1 0 0
485235 405 3 0 0
485236 273 2 0 0
485238 57 5 0 0
485241 82 3 0 0
485245 57 4 0 0
485246 126 6 0 0
485247 126 7 0 0
485254 57 5 0 0
485256 743 1 0 0
485257 486 4 0 0
485259 168 6 0 0
485260 743 3 0 0
485261 168 3 0 0
485270 232 5 0 0
485272 1036 0 1 0
485282 135 4 0 0
485285 126 6 0 0
485290 135 6 0 0
485291 57 5 0 0
485292 273 2 0 0
485293 273 3 0 0
485296 57 3 0 0
485297 743 2 0 0
485299 273 2 0 0
485300 232 2 0 0
485304 1036 0 1 0
485306 1036 0 1 0
485312 1036 0 1 0
485314 1036 0 1 0
485316 833 3 0 0
485324 1036 0 1 0
485325 1036 0 1 0
485326 123 4 0 0
485327 1036 0 1 0
485329 608 3 0 0
485331 858 3 0 0
485333 127 3 0 0
485334 16 3 0 0
485337 1036 0 1 0
485342 833 1 0 0
485345 1036 0 1 0
485346 1036 0 1 0
485347 72 2 0 0
485348 1036 0 1 0
485351 1036 0 1 0
485354 1036 0 1 0
485355 568 2 0 0
485358 1036 0 1 0
485361 858 1 0 0
485363 72 2 0 0
485364 1036 0 1 0
485367 1036 0 1 0
485368 1036 0 1 0
485371 568 3 0 0
485372 750 2 0 0
485375 1036 0 1 0
485378 608 2 0 0
485379 100 3 0 0
485382 100 2 0 0
485385 293 2 0 0
485386 608 1 0 0
485387 16 4 0 0
485388 137 1 0 0
485390 72 1 0 0
485391 1036 0 1 0
485394 527 2 0 0
485396 72 2 0 0
485398 123 2 0 0
485400 766 5 0 0
485402 293 4 0 0
485403 1036 0 1 0
485406 527 2 0 0
485408 635 2 0 0
485409 644 5 0 0
485410 644 4 0 0
485411 644 3 0 0
485413 293 2 0 0
485414 644 4 0 0
485415 16 2 0 0
485419 568 2 0 0
485420 1036 0 1 0
485421 1036 0 1 0
485424 580 6 0 0
485428 635 2 0 0
485430 259 2 0 0
485431 608 1 0 0
485434 100 4 0 0
485436 72 0 0 0
485439 1036 0 1 0
485442 644 2 0 0
485443 1036 0 1 0
