# NSAID zone depth edge out
398699 1036 0 1 0
398700 319 4 0 0
398704 56 2 0 0
398705 170 4 0 0
398706 38 4 0 0
398712 468 2 0 0
398713 56 2 0 0
398714 237 3 0 0
398718 237 3 0 0
398719 2 4 0 0
398720 2 4 0 0
398721 237 4 0 0
398724 237 2 0 0
398725 468 3 0 0
398726 237 3 0 0
398727 114 4 0 0
398728 237 4 0 0
398729 237 4 0 0
398730 468 3 0 0
398733 1036 0 1 0
398735 468 2 0 0
398736 237 3 0 0
398737 237 3 0 0
398742 237 4 0 0
398744 2 4 0 0
398746 468 2 0 0
398751 114 5 0 0
398755 28 4 0 0
398756 2 5 0 0
398759 28 0 0 0
398762 237 3 0 0
398763 237 3 0 0
398764 237 3 0 0
398765 170 2 0 0
398766 468 2 0 0
398768 170 2 0 0
398773 237 3 0 0
398775 28 3 0 0
398776 468 2 0 0
398777 56 2 0 0
398778 56 2 0 0
398781 2 5 0 0
398786 468 1 0 0
398787 170 7 0 0
398790 718 2 0 0
398792 2 4 0 0
398793 28 4 0 0
398794 718 2 0 0
398796 379 2 0 0
398797 379 3 0 0
398801 237 3 0 0
398802 2 4 0 0
398803 2 4 0 0
398807 718 2 0 0
398808 28 3 0 0
398809 114 4 0 0
398810 170 4 0 0
398813 468 2 0 0
398815 170 3 0 0
398816 468 1 0 0
398820 114 5 0 0
398821 28 5 0 0
398822 392 3 0 0
398824 2 5 0 0
398832 2 6 0 0
398833 379 3 0 0
398836 379 1 0 0
398839 468 2 0 0
398840 1036 0 1 0
398842 718 2 0 0
398846 718 1 0 0
398847 468 2 0 0
398851 718 2 0 0
398852 468 2 0 0
398853 731 2 0 0
398855 234 2 0 0
398861 327 4 0 0
398866 329 4 0 0
398869 233 1 0 0
398872 234 1 0 0
398873 6 4 0 0
398874 6 7 0 0
398875 6 5 0 0
398877 604 2 0 0
398878 329 4 0 0
398879 6 6 0 0
398881 6 3 0 0
398883 233 1 0 0
398884 238 5 0 0
398885 515 1 0 0
398887 515 1 0 0
398888 327 3 0 0
398889 327 2 0 0
398891 715 2 0 0
398892 238 5 0 0
398894 327 3 0 0
398895 327 3 0 0
398898 329 3 0 0
398902 238 3 0 0
398903 238 2 0 0
398904 329 4 0 0
398908 233 2 0 0
398910 329 3 0 0
398913 329 3 0 0
398918 327 3 0 0
398919 329 3 0 0
398920 398 3 0 0
398922 327 2 0 0
398923 238 3 0 0
398924 238 3 0 0
398925 715 1 0 0
398926 238 3 0 0
398929 327 3 0 0
398934 327 3 0 0
398936 6 4 0 0
398937 233 1 0 0
398938 6 5 0 0
398942 715 1 0 0
398944 233 1 0 0
398947 329 3 0 0
398948 6 3 0 0
398950 233 1 0 0
398954 238 3 0 0
398956 329 3 0 0
398959 515 2 0 0
398960 233 2 0 0
398965 233 2 0 0
398966 233 2 0 0
398972 238 3 0 0
398976 6 5 0 0
398978 1036 0 1 0
398982 6 4 0 0
398985 6 5 0 0
398987 233 2 0 0
398988 515 1 0 0
398992 329 2 0 0
399002 6 5 0 0
399003 392 2 0 0
399005 6 5 0 0
399016 398 2 0 0
399017 6 2 0 0
399018 6 4 0 0
399019 329 4 0 0
399020 6 4 0 0
399023 329 2 0 0
399025 329 4 0 0
399026 392 2 0 0
399027 329 3 0 0
399029 233 0 0 0
399030 238 6 0 0
399031 238 3 0 0
399033 6 5 0 0
399035 35 3 0 0
399037 6 5 0 0
399038 6 5 0 0
399040 6 4 0 0
399056 6 3 0 0
399057 515 1 0 0
399058 6 3 0 0
399060 233 1 0 0
399063 6 3 0 0
399067 329 3 0 0
399074 233 1 0 0
399082 238 3 0 0
399083 329 2 0 0
399084 234 2 0 0
399085 329 2 0 0
399088 259 1 0 0
399092 234 1 0 0
399093 234 1 0 0
399095 259 1 0 0
399102 6 6 0 0
399105 238 4 0 0
399111 1 2 0 0
399114 373 3 0 0
399123 390 1 0 0
399124 390 2 0 0
399127 373 3 0 0
399128 384 1 0 0
399129 390 2 0 0
399131 1 1 0 0
399133 390 2 0 0
399137 390 2 0 0
399145 390 2 0 0
399147 390 2 0 0
399149 384 1 0 0
399151 1 1 0 0
399152 390 3 0 0
399154 390 2 0 0
399156 1 2 0 0
399157 390 2 0 0
399162 390 2 0 0
399163 427 3 0 0
399165 238 4 0 0
399167 132 3 0 0
399169 452 2 0 0
399171 390 2 0 0
399173 384 2 0 0
399174 384 2 0 0
399176 390 4 0 0
399177 1 2 0 0
399180 390 3 0 0
399182 390 3 0 0
399184 384 2 0 0
399185 1 3 0 0
399186 390 3 0 0
399187 1 2 0 0
399188 1 3 0 0
399189 132 1 0 0
399208 390 3 0 0
399211 398 1 0 0
399214 332 1 0 0
399215 132 2 0 0
399224 132 1 0 0
399225 1 1 0 0
399229 1 2 0 0
399232 132 1 0 0
399239 132 1 0 0
399245 384 2 0 0
399247 390 2 0 0
399249 390 2 0 0
399250 390 2 0 0
399253 332 2 0 0
399257 332 1 0 0
399263 428 3 0 0
399266 390 1 0 0
399268 132 2 0 0
399278 390 2 0 0
399283 384 1 0 0
399286 1036 0 1 0
399287 294 2 0 0
399292 212 2 0 0
399295 212 1 0 0
399299 153 2 0 0
399305 130 3 0 0
399309 162 5 0 0
399312 162 6 0 0
399314 212 3 0 0
399321 122 3 0 0
399322 130 3 0 0
399323 122 1 0 0
399324 130 3 0 0
399329 294 1 0 0
399330 470 3 0 0
399340 153 2 0 0
399343 294 2 0 0
399349 122 2 0 0
399350 1036 0 1 0
399352 153 3 0 0
399353 122 2 0 0
399359 130 3 0 0
399360 130 3 0 0
399361 278 1 0 0
399366 130 2 0 0
399367 153 2 0 0
399368 130 2 0 0
399369 130 3 0 0
399383 122 2 0 0
399384 212 2 0 0
399394 707 3 0 0
399400 122 2 0 0
399407 122 2 0 0
399408 547 3 0 0
399409 122 0 0 0
399410 122 1 0 0
399412 212 3 0 0
399418 294 2 0 0
399421 294 2 0 0
399423 130 2 0 0
399427 294 1 0 0
399428 122 2 0 0
399429 547 4 0 0
399430 294 1 0 0
399437 122 2 0 0
399438 294 2 0 0
399442 122 2 0 0
399445 122 2 0 0
399447 122 1 0 0
399451 122 2 0 0
399454 46 5 0 0
399460 153 1 0 0
399469 122 1 0 0
399470 547 4 0 0
399480 153 2 0 0
399481 122 2 0 0
399489 212 2 0 0
399493 707 3 0 0
399497 162 5 0 0
399500 153 3 0 0
399501 153 1 0 0
399503 153 1 0 0
399506 130 1 0 0
399512 122 4 0 0
399514 122 2 0 0
399518 278 1 0 0
399519 278 1 0 0
399523 122 2 0 0
399530 707 3 0 0
399534 130 2 0 0
399539 153 1 0 0
399541 452 3 0 0
399544 707 3 0 0
399548 46 4 0 0
399549 130 2 0 0
399551 130 2 0 0
399553 153 1 0 0
399555 153 2 0 0
399559 130 4 0 0
399563 452 3 0 0
399566 130 3 0 0
399578 153 1 0 0
399579 130 2 0 0
399581 15 5 0 0
399583 130 3 0 0
399587 1036 0 1 0
399594 470 3 0 0
399595 153 3 0 0
399596 153 2 0 0
399598 122 3 0 0
399607 1036 0 1 0
399608 130 3 0 0
399613 470 3 0 0
399615 153 1 0 0
399616 470 3 0 0
399622 23 3 0 0
399625 3 2 0 0
399630 332 3 0 0
399635 3 2 0 0
399636 167 2 0 0
399637 332 3 0 0
399639 23 3 0 0
399643 3 2 0 0
399649 23 3 0 0
399651 6 9 0 0
399653 604 3 0 0
399655 167 3 0 0
399659 3 2 0 0
399661 130 2 0 0
399662 167 3 0 0
399664 132 3 0 0
399666 707 3 0 0
399667 167 3 0 0
399672 332 3 0 0
399676 357 2 0 0
399677 132 5 0 0
399683 3 2 0 0
399687 130 2 0 0
399693 184 4 0 0
399695 167 2 0 0
399699 1 6 0 0
399701 130 2 0 0
399703 184 3 0 0
399704 6 8 0 0
399705 132 4 0 0
399706 167 3 0 0
399708 132 5 0 0
399710 132 5 0 0
399711 184 5 0 0
399712 184 5 0 0
399714 23 2 0 0
399715 132 5 0 0
399718 3 2 0 0
399722 132 4 0 0
399726 1 4 0 0
399729 132 5 0 0
399730 1036 0 1 0
399733 1 3 0 0
399735 6 8 0 0
399737 1 4 0 0
399739 1 4 0 0
399743 1 3 0 0
399747 132 5 0 0
399748 1 3 0 0
399749 3 2 0 0
399758 1 4 0 0
399759 234 5 0 0
399760 3 2 0 0
399762 184 3 0 0
399764 332 1 0 0
399767 167 2 0 0
399773 184 3 0 0
399774 184 3 0 0
399777 184 3 0 0
399778 1 4 0 0
399781 184 4 0 0
399784 1 6 0 0
399785 184 3 0 0
399787 184 3 0 0
399797 35 3 0 0
399801 452 3 0 0
399803 452 3 0 0
399807 130 1 0 0
399814 167 2 0 0
399824 132 3 0 0
399833 3 5 0 0
399835 130 3 0 0
399838 760 1 0 0
399839 707 2 0 0
399840 184 3 0 0
399845 3 4 0 0
399847 760 1 0 0
399854 3 3 0 0
399856 1 4 0 0
399859 184 3 0 0
399860 1 6 0 0
399861 1 7 0 0
399862 184 3 0 0
399864 184 3 0 0
399866 1 7 0 0
399872 384 2 0 0
399880 428 2 0 0
399887 6 3 0 0
399888 329 3 0 0
399893 132 2 0 0
399894 1 4 0 0
399895 6 3 0 0
399896 740 2 0 0
399899 515 2 0 0
399902 1 3 0 0
399903 384 1 0 0
399904 340 3 0 0
399905 427 3 0 0
399906 1 2 0 0
399909 1 3 0 0
399914 428 1 0 0
399918 6 2 0 0
399919 6 5 0 0
399920 384 2 0 0
399922 1 1 0 0
399923 6 2 0 0
399926 340 3 0 0
399928 329 4 0 0
399929 329 4 0 0
399930 1036 0 1 0
399932 6 3 0 0
399934 329 4 0 0
399935 170 6 0 0
399938 384 4 0 0
399939 467 1 0 0
399941 1 4 0 0
399942 1 4 0 0
399944 329 3 0 0
399946 6 6 0 0
399950 6 4 0 0
399951 259 5 0 0
399958 1 1 0 0
399963 6 4 0 0
399965 6 6 0 0
399974 6 3 0 0
399977 329 4 0 0
399978 329 3 0 0
399979 427 4 0 0
399980 515 1 0 0
399981 6 6 0 0
399982 515 1 0 0
399987 6 3 0 0
399988 6 6 0 0
399995 6 6 0 0
400003 467 2 0 0
400006 1 3 0 0
400007 6 2 0 0
400008 6 3 0 0
400011 6 2 0 0
400012 6 2 0 0
400014 1 2 0 0
400015 1 4 0 0
400018 6 3 0 0
400023 427 2 0 0
400024 329 4 0 0
400027 6 3 0 0
400028 6 5 0 0
400029 6 4 0 0
400030 6 5 0 0
400032 1 5 0 0
400036 1036 0 1 0
400038 1 4 0 0
400039 1 3 0 0
400041 6 6 0 0
400042 1 4 0 0
400045 1 4 0 0
400050 1 4 0 0
400052 6 3 0 0
400055 1 4 0 0
400056 1 4 0 0
400057 740 1 0 0
400058 384 4 0 0
400060 1 3 0 0
400062 515 2 0 0
400064 515 2 0 0
400068 329 4 0 0
400071 6 3 0 0
400075 329 4 0 0
400077 329 4 0 0
400079 384 3 0 0
400081 1036 0 1 0
400088 1 4 0 0
400090 132 3 0 0
400093 384 3 0 0
400096 97 4 0 0
400097 740 2 0 0
400098 132 3 0 0
400109 132 2 0 0
400110 740 2 0 0
400111 132 3 0 0
400112 132 2 0 0
400114 740 1 0 0
400116 132 2 0 0
400118 132 2 0 0
400121 340 3 0 0
400124 1 1 0 0
400128 1 3 0 0
400132 390 3 0 0
400134 281 3 0 0
400135 1 3 0 0
400136 1 4 0 0
400138 6 4 0 0
400140 498 3 0 0
400141 498 3 0 0
400142 266 4 0 0
400144 266 3 0 0
400145 266 4 0 0
400148 6 4 0 0
400149 266 3 0 0
400150 266 3 0 0
400156 452 2 0 0
400157 392 2 0 0
400159 329 4 0 0
400170 1036 0 1 0
400176 498 3 0 0
400179 498 2 0 0
400192 498 3 0 0
400193 498 2 0 0
400195 329 3 0 0
400197 498 2 0 0
400199 498 2 0 0
400201 452 2 0 0
400206 6 4 0 0
400207 170 3 0 0
400212 498 1 0 0
400215 6 4 0 0
400222 498 2 0 0
400224 498 2 0 0
400227 329 1 0 0
400230 329 3 0 0
400231 498 2 0 0
400233 6 2 0 0
400234 329 2 0 0
400245 165 2 0 0
400247 37 5 0 0
400251 6 3 0 0
400256 6 4 0 0
400260 329 2 0 0
400268 165 2 0 0
400269 165 2 0 0
400271 165 2 0 0
400273 6 2 0 0
400277 498 2 0 0
400279 1036 0 1 0
400280 165 3 0 0
400282 859 1 0 0
400284 6 2 0 0
400285 329 3 0 0
400286 329 2 0 0
400290 165 2 0 0
400291 170 3 0 0
400293 266 2 0 0
400295 498 2 0 0
400297 266 3 0 0
400298 170 2 0 0
400299 165 1 0 0
400300 329 2 0 0
400302 498 2 0 0
400303 498 2 0 0
400304 498 2 0 0
400306 498 2 0 0
400311 498 3 0 0
400313 498 2 0 0
400314 6 2 0 0
400315 329 3 0 0
400319 498 3 0 0
400320 498 1 0 0
400321 170 2 0 0
400324 266 3 0 0
400325 6 3 0 0
400326 498 2 0 0
400327 6 4 0 0
400328 329 3 0 0
400329 498 3 0 0
400331 498 2 0 0
400332 498 3 0 0
400334 170 2 0 0
400335 498 3 0 0
400343 266 3 0 0
400344 266 3 0 0
400346 467 2 0 0
400347 498 3 0 0
400348 329 2 0 0
400349 498 2 0 0
400353 6 1 0 0
400354 266 2 0 0
400360 498 3 0 0
400362 1036 0 1 0
400363 266 2 0 0
400368 37 4 0 0
400369 1036 0 1 0
400371 1036 0 1 0
400374 6 1 0 0
400376 266 2 0 0
400378 165 1 0 0
400380 266 3 0 0
400382 6 2 0 0
400389 329 3 0 0
400393 170 2 0 0
400398 35 3 0 0
400399 427 2 0 0
400409 1036 0 1 0
400411 1036 0 1 0
400414 427 3 0 0
400415 1036 0 1 0
400420 1 2 0 0
400422 1036 0 1 0
400426 427 3 0 0
400429 1 7 0 0
400431 1 3 0 0
400433 329 3 0 0
400435 1 3 0 0
400439 170 1 0 0
400440 329 3 0 0
400441 170 2 0 0
400443 398 1 0 0
400445 1 3 0 0
400447 165 2 0 0
400448 329 3 0 0
400449 6 2 0 0
400455 1 5 0 0
400462 1036 0 1 0
400464 392 2 0 0
400466 329 1 0 0
400467 1036 0 1 0
400469 1 4 0 0
400472 1 7 0 0
400474 1036 0 1 0
400475 259 4 0 0
400476 1 4 0 0
400479 1036 0 1 0
400480 1 3 0 0
400482 1 5 0 0
400485 1 5 0 0
400486 1 4 0 0
400487 1 3 0 0
400489 170 2 0 0
400492 165 2 0 0
400494 6 4 0 0
400495 165 1 0 0
400503 1 3 0 0
400504 1 3 0 0
400505 1036 0 1 0
400506 1036 0 1 0
400508 329 1 0 0
400509 165 1 0 0
400511 329 1 0 0
400513 329 2 0 0
400518 6 0 0 0
400528 427 2 0 0
400532 1036 0 1 0
400539 1 2 0 0
400541 170 2 0 0
400543 170 2 0 0
400544 1 3 0 0
400545 1036 0 1 0
400546 1 4 0 0
400547 1 2 0 0
400548 1 3 0 0
400550 1036 0 1 0
400551 1 3 0 0
400558 170 2 0 0
400560 329 1 0 0
400561 165 1 0 0
400567 170 2 0 0
400573 170 2 0 0
400575 1036 0 1 0
400578 259 4 0 0
400579 319 3 0 0
400584 100 5 0 0
400591 237 2 0 0
400592 545 2 0 0
400595 237 3 0 0
400598 1036 0 1 0
400604 28 5 0 0
400606 237 2 0 0
400608 237 3 0 0
400609 1036 0 1 0
400618 237 1 0 0
400621 28 5 0 0
400623 237 3 0 0
400625 237 2 0 0
400626 28 3 0 0
400631 237 1 0 0
400637 237 3 0 0
400641 545 2 0 0
400642 237 3 0 0
400643 28 3 0 0
400648 237 2 0 0
400649 237 3 0 0
400650 237 2 0 0
400651 237 2 0 0
400652 237 2 0 0
400654 237 1 0 0
400656 236 2 0 0
400657 237 3 0 0
400661 28 4 0 0
400667 545 2 0 0
400672 100 5 0 0
400678 170 3 0 0
400682 545 2 0 0
400688 237 2 0 0
400695 237 2 0 0
400701 236 2 0 0
400707 545 2 0 0
400710 236 3 0 0
400711 1036 0 1 0
400713 237 3 0 0
400714 236 2 0 0
400716 28 5 0 0
400720 28 4 0 0
400722 170 3 0 0
400723 170 4 0 0
400724 622 1 0 0
400725 170 3 0 0
400729 236 3 0 0
400731 100 5 0 0
400738 236 2 0 0
400742 28 3 0 0
400745 236 2 0 0
400747 236 3 0 0
400762 100 4 0 0
400774 545 2 0 0
400778 161 3 0 0
400779 545 2 0 0
400781 28 3 0 0
400792 237 2 0 0
400796 28 3 0 0
400798 1036 0 1 0
400809 427 4 0 0
400814 279 3 0 0
400815 28 3 0 0
400821 319 2 0 0
400822 237 2 0 0
400824 545 2 0 0
400826 237 2 0 0
400827 279 3 0 0
400829 279 4 0 0
400830 427 4 0 0
400831 319 3 0 0
400833 279 4 0 0
400835 319 3 0 0
400838 545 2 0 0
400839 319 2 0 0
400840 427 3 0 0
400841 237 1 0 0
400843 332 2 0 0
400844 196 1 0 0
400846 1 2 0 0
400848 196 2 0 0
400849 196 2 0 0
400856 332 2 0 0
400857 132 2 0 0
400859 332 2 0 0
400861 373 1 0 0
400866 332 3 0 0
400868 1 3 0 0
400873 238 4 0 0
400875 238 4 0 0
400877 238 3 0 0
400878 238 4 0 0
400879 1 3 0 0
400880 238 4 0 0
400883 238 4 0 0
400884 238 3 0 0
400886 373 2 0 0
400890 1 2 0 0
400893 238 4 0 0
400894 196 2 0 0
400897 238 3 0 0
400902 1 2 0 0
400908 1 2 0 0
400909 332 3 0 0
400911 332 1 0 0
400912 1 2 0 0
400915 1 2 0 0
400917 1 3 0 0
400921 332 1 0 0
400922 604 3 0 0
400926 332 1 0 0
400927 234 2 0 0
400931 234 2 0 0
400938 132 2 0 0
400939 132 2 0 0
400947 234 2 0 0
400948 332 2 0 0
400952 1 2 0 0
400954 332 1 0 0
400955 234 3 0 0
400958 1 2 0 0
400960 234 4 0 0
400961 234 3 0 0
400962 234 3 0 0
400963 1 3 0 0
400964 234 3 0 0
400966 234 2 0 0
400967 234 1 0 0
400969 234 4 0 0
400971 1 3 0 0
400974 234 3 0 0
400979 1 2 0 0
400980 1 3 0 0
400982 1 2 0 0
400985 1 3 0 0
400986 1 3 0 0
400987 1036 0 1 0
400988 1 4 0 0
400989 238 4 0 0
400990 1 2 0 0
400992 234 3 0 0
400996 6 4 0 0
400997 332 1 0 0
400998 6 5 0 0
400999 35 3 0 0
401004 1 3 0 0
401007 1 5 0 0
401009 6 6 0 0
401010 132 2 0 0
401011 373 2 0 0
401018 1 3 0 0
401019 332 1 0 0
401020 604 1 0 0
401022 1 2 0 0
401024 1 3 0 0
401026 234 4 0 0
401027 238 3 0 0
401028 1 3 0 0
401029 238 4 0 0
401033 1 2 0 0
401036 234 4 0 0
401037 234 3 0 0
401039 234 2 0 0
401040 238 3 0 0
401042 238 5 0 0
401043 132 2 0 0
401045 332 2 0 0
401046 132 3 0 0
401049 332 3 0 0
401052 35 3 0 0
401058 35 3 0 0
401061 234 3 0 0
401064 384 2 0 0
401065 384 2 0 0
401071 132 3 0 0
401073 234 3 0 0
401076 238 5 0 0
401078 1 1 0 0
401082 332 2 0 0
401083 184 2 0 0
401087 332 1 0 0
401088 1036 0 1 0
401089 332 2 0 0
401090 1 4 0 0
401091 184 4 0 0
401095 384 2 0 0
401098 1 2 0 0
401099 332 1 0 0
401101 1 5 0 0
401103 132 3 0 0
401104 1 3 0 0
401105 1 5 0 0
401106 1 5 0 0
401107 1 2 0 0
401113 384 1 0 0
401116 1 2 0 0
401117 390 1 0 0
401118 1 2 0 0
401123 1 3 0 0
401124 390 2 0 0
401125 1 2 0 0
401126 1 3 0 0
401130 332 1 0 0
401131 132 2 0 0
401133 390 2 0 0
401136 184 3 0 0
401139 390 2 0 0
401141 390 2 0 0
401144 132 1 0 0
401151 1 2 0 0
401152 390 2 0 0
401153 384 2 0 0
401154 390 2 0 0
401159 1 1 0 0
401161 1 2 0 0
401168 384 1 0 0
401175 132 1 0 0
401179 332 1 0 0
401182 132 2 0 0
401183 1 1 0 0
401194 384 2 0 0
401196 332 1 0 0
401199 1 2 0 0
401201 130 2 0 0
401204 384 1 0 0
401207 1036 0 1 0
401226 132 1 0 0
401228 428 3 0 0
401233 1 2 0 0
401234 184 4 0 0
401237 184 3 0 0
401239 130 3 0 0
401241 1 2 0 0
401242 1 5 0 0
401244 306 2 0 0
401246 306 2 0 0
401248 1 3 0 0
401251 1036 0 1 0
401255 130 2 0 0
401256 1036 0 1 0
401257 1 3 0 0
401259 130 2 0 0
401260 184 3 0 0
401261 130 2 0 0
401262 1 3 0 0
401263 1 3 0 0
401264 1 3 0 0
401266 132 1 0 0
401267 427 3 0 0
401272 238 4 0 0
401273 384 0 0 0
401274 1 3 0 0
401276 132 1 0 0
401279 132 3 0 0
401280 132 2 0 0
401282 132 2 0 0
401284 132 1 0 0
401286 132 2 0 0
401290 238 4 0 0
401295 132 3 0 0
401299 332 1 0 0
401302 1 2 0 0
401313 329 2 0 0
401314 740 1 0 0
401315 398 1 0 0
401317 238 4 0 0
401321 132 2 0 0
401322 132 3 0 0
401327 238 4 0 0
401332 132 2 0 0
401339 384 1 0 0
401343 384 2 0 0
401344 132 2 0 0
401345 6 5 0 0
401348 6 5 0 0
401349 6 6 0 0
401351 329 3 0 0
401354 132 2 0 0
401359 132 3 0 0
401360 6 6 0 0
401373 340 3 0 0
401374 740 2 0 0
401375 384 1 0 0
401376 384 1 0 0
401377 132 2 0 0
401383 384 1 0 0
401386 6 3 0 0
401389 1 3 0 0
401393 238 4 0 0
401397 6 6 0 0
401402 132 1 0 0
401403 384 2 0 0
401404 238 5 0 0
401406 340 2 0 0
401407 1 3 0 0
401410 132 2 0 0
401412 238 5 0 0
401414 238 5 0 0
401415 238 5 0 0
401419 132 2 0 0
401422 329 3 0 0
401427 132 1 0 0
401428 35 4 0 0
401429 132 1 0 0
401431 6 6 0 0
401436 384 1 0 0
401441 1 3 0 0
401448 384 2 0 0
401449 384 2 0 0
401453 329 3 0 0
401455 390 3 0 0
401460 390 3 0 0
401461 1 3 0 0
401462 329 3 0 0
401464 1 3 0 0
401470 384 1 0 0
401472 132 1 0 0
401475 390 3 0 0
401476 384 2 0 0
401482 740 1 0 0
401483 740 1 0 0
401484 340 3 0 0
401487 740 2 0 0
401488 467 1 0 0
401491 329 3 0 0
401492 1 3 0 0
401500 357 3 0 0
401504 98 1 0 0
401509 98 3 0 0
401511 1036 0 1 0
401512 3 3 0 0
401513 3 5 0 0
401518 3 3 0 0
401532 3 4 0 0
401534 3 3 0 0
401537 3 2 0 0
401538 23 2 0 0
401544 98 3 0 0
401553 3 5 0 0
401554 3 4 0 0
401557 3 2 0 0
401561 35 4 0 0
401562 98 1 0 0
401571 212 6 0 0
401577 3 4 0 0
401579 3 3 0 0
401584 3 2 0 0
401585 167 3 0 0
401587 3 3 0 0
401588 3 2 0 0
401591 357 0 0 0
401592 3 2 0 0
401593 3 5 0 0
401595 3 5 0 0
401596 3 1 0 0
401597 3 5 0 0
401606 35 3 0 0
401612 98 1 0 0
401616 3 3 0 0
401617 98 2 0 0
401620 3 1 0 0
401623 167 3 0 0
401624 167 3 0 0
401628 98 3 0 0
401631 357 2 0 0
401633 357 3 0 0
401641 3 1 0 0
401642 3 3 0 0
401643 3 3 0 0
401649 167 2 0 0
401650 212 6 0 0
401654 98 3 0 0
401657 3 2 0 0
401659 3 3 0 0
401661 98 2 0 0
401662 98 1 0 0
401666 3 3 0 0
401667 3 2 0 0
401672 3 2 0 0
401673 3 4 0 0
401675 357 2 0 0
401676 3 2 0 0
401677 3 2 0 0
401680 3 3 0 0
401682 1036 0 1 0
401683 357 1 0 0
401684 3 3 0 0
401685 3 4 0 0
401687 3 2 0 0
401691 3 2 0 0
401694 357 2 0 0
401698 3 5 0 0
401700 98 4 0 0
401702 357 2 0 0
401703 98 2 0 0
401704 3 3 0 0
401705 357 1 0 0
401708 357 2 0 0
401711 357 3 0 0
401715 23 4 0 0
401720 3 3 0 0
401724 3 4 0 0
401725 23 3 0 0
401726 3 2 0 0
401727 212 6 0 0
401736 707 2 0 0
401739 23 3 0 0
401741 23 3 0 0
401748 23 3 0 0
401749 357 2 0 0
401750 1036 0 1 0
401752 357 1 0 0
401753 3 5 0 0
401754 357 1 0 0
401756 98 3 0 0
401757 23 4 0 0
401762 23 5 0 0
401763 153 3 0 0
401766 98 4 0 0
401767 153 3 0 0
401769 153 2 0 0
401770 357 2 0 0
401773 3 2 0 0
401774 153 3 0 0
401775 3 3 0 0
401776 3 3 0 0
401777 98 3 0 0
401780 153 2 0 0
401783 357 2 0 0
401784 98 4 0 0
401791 3 3 0 0
401793 1036 0 1 0
401796 1036 0 1 0
401797 3 4 0 0
401804 3 4 0 0
401805 357 2 0 0
401808 357 2 0 0
401811 98 3 0 0
401818 35 2 0 0
401823 132 2 0 0
401826 1 1 0 0
401829 132 2 0 0
401833 373 2 0 0
401834 373 2 0 0
401835 384 2 0 0
401841 132 2 0 0
401859 238 4 0 0
401864 604 2 0 0
401866 467 2 0 0
401871 384 1 0 0
401873 234 3 0 0
401876 427 3 0 0
401879 1 2 0 0
401883 234 3 0 0
401885 234 4 0 0
401889 132 2 0 0
401892 238 4 0 0
401899 1 2 0 0
401901 234 4 0 0
401906 373 3 0 0
401907 1 2 0 0
401908 234 4 0 0
401910 332 1 0 0
401911 1 2 0 0
401913 384 1 0 0
401914 373 3 0 0
401919 35 3 0 0
401920 234 4 0 0
401925 373 2 0 0
401929 384 1 0 0
401930 384 2 0 0
401931 384 1 0 0
401946 238 3 0 0
401964 132 1 0 0
401968 1 3 0 0
401970 1 2 0 0
401972 1 2 0 0
401973 1 3 0 0
401974 132 3 0 0
401983 1 3 0 0
401985 1 0 0 0
401989 238 4 0 0
401991 428 1 0 0
401995 234 3 0 0
402003 132 1 0 0
402008 132 1 0 0
402009 390 2 0 0
402014 132 3 0 0
402018 1 3 0 0
402019 132 3 0 0
402020 1 3 0 0
402022 1 3 0 0
402023 384 2 0 0
402025 390 2 0 0
402026 1 2 0 0
402027 390 3 0 0
402028 390 3 0 0
402030 390 2 0 0
402032 384 1 0 0
402034 1 1 0 0
402035 132 3 0 0
402036 384 2 0 0
402037 1 3 0 0
402038 390 3 0 0
402043 384 1 0 0
402046 332 0 0 0
402047 132 2 0 0
402053 132 1 0 0
402056 238 4 0 0
402058 390 2 0 0
402067 1 3 0 0
402074 373 1 0 0
402079 167 3 0 0
402083 238 4 0 0
402084 132 3 0 0
402087 238 2 0 0
402093 238 3 0 0
402099 234 3 0 0
402106 238 2 0 0
402109 234 3 0 0
402110 238 4 0 0
402112 1 4 0 0
402113 238 3 0 0
402117 238 3 0 0
402118 329 3 0 0
402122 167 4 0 0
402123 238 3 0 0
402136 238 4 0 0
402138 6 6 0 0
402139 6 6 0 0
402142 234 2 0 0
402144 1 4 0 0
402146 1 4 0 0
402149 238 3 0 0
402155 1 4 0 0
402158 132 3 0 0
402159 329 3 0 0
402161 329 3 0 0
402162 238 4 0 0
402163 238 2 0 0
402165 329 3 0 0
402166 233 2 0 0
402170 233 2 0 0
402171 233 3 0 0
402173 515 2 0 0
402176 238 3 0 0
402177 238 3 0 0
402178 238 4 0 0
402179 6 7 0 0
402181 6 7 0 0
402192 233 2 0 0
402195 329 3 0 0
402196 515 2 0 0
402202 6 7 0 0
402212 6 6 0 0
402215 329 4 0 0
402220 234 2 0 0
402226 6 5 0 0
402227 6 6 0 0
402228 234 2 0 0
402234 398 3 0 0
402238 6 5 0 0
402242 6 3 0 0
402246 329 3 0 0
402248 332 2 0 0
402251 1 2 0 0
402253 515 1 0 0
402264 332 2 0 0
402266 233 1 0 0
402269 1 3 0 0
402271 428 2 0 0
402274 234 4 0 0
402280 515 1 0 0
402281 1 3 0 0
402282 234 3 0 0
402285 1 3 0 0
402286 234 2 0 0
402287 234 3 0 0
402295 332 2 0 0
402296 1 3 0 0
402299 1036 0 1 0
402300 332 2 0 0
402302 6 6 0 0
402304 233 2 0 0
