# x y z radius void
-225.6287630626374 23.581498103043373 142.67575251944612 19.046472534047165 15
-166.0105309209182 97.14030601149864 237.74056822354922 19.04036637577893 2
-226.99810398722178 16.835204885663334 177.72743820927903 19.03748148239066 13
-93.85938380622848 -73.07486911427173 104.4526849196365 19.031719393979216 12
-174.82264174717056 166.84146267780844 206.9831058339492 19.022962542296774 0
-174.87370398226585 166.93114012974578 207.06191262520252 19.01312412995365 0
-78.44684660274613 83.05807335581133 21.089345832620744 19.010793576056358 16
-93.69771725341894 -73.68680450139357 105.76565249881645 19.010452532760397 12
-133.54164797577698 53.953705009828994 264.95808569961724 19.00761404560855 1
-82.54543024025519 95.30989240797564 133.88469049155663 19.006280119490736 17
-260.25429934624594 -79.9797445639834 126.16991481864025 19.004370764032036 3
-210.46480282013357 -130.69711610030444 149.6049656657343 19.001448993219498 11
-225.02461836558766 107.44456142913808 111.78437903390547 18.991653626755646 4
-224.4899202392124 108.97375355294933 107.630427451795 18.988697165781858 4
-271.6885486256148 -79.34271065836154 124.85230673230124 18.986379404895338 3
-204.32456358293442 -164.61941994643277 176.74568607129027 18.98122460521261 18
-225.7808055871693 23.878738982649264 142.24160651705694 18.978846241991953 15
-196.15830708546792 163.61123593784347 107.50711982129194 18.977967421728913 5
-271.25187859165516 -87.31597033890723 143.3693698416679 18.97779359575238 3
-225.86939641749797 24.03449696051271 142.16948081557305 18.977616163348497 15
-274.3761327435669 -77.82810500732552 136.2367621956791 18.975004834204874 3
-80.75278548548837 -62.073980613026706 133.57947982537237 18.96161371315387 10
-77.4337474998517 82.86925391804046 21.741431179053563 18.952886840995184 16
-264.8814405206119 -73.3783670984267 141.26804050936187 18.94685952316485 3
-204.21741579173806 -164.5807249418833 176.74704446279685 18.945564593092733 18
-262.14473408193135 -47.59222957128763 93.68721941036871 18.943785730506946 14
-195.40363577417244 166.61698847390403 101.15453225908853 18.939873645869056 5
-142.02924500136496 77.0098339468575 103.26264303638682 18.93835314673136 8
-82.49643289843303 95.19045706872613 133.74439536993557 18.93373776790651 17
-93.47789941278579 -74.59717096209302 107.19330303465402 18.933735298530795 12
-93.67529222665465 -73.01202862419699 104.36816513333572 18.932161110322102 12
-208.31129386963153 160.30484913071308 110.86642225641388 18.93143150225324 5
-265.1427113114804 -73.53001902839006 141.26599398426748 18.929213115582225 3
-145.1941448067868 75.27249100705008 98.48006836253973 18.9250117114741 8
-92.31358504709625 -144.52741164050727 220.5773417883742 18.924619256253205 19
-228.36102719076075 27.46082991474212 141.37830430397327 18.912053397465318 15
-162.02444743948226 -15.651479104731354 12.079790119659622 18.90639597772367 7
-271.92796688818896 -79.19417399277374 124.33420950982828 18.905474754173788 3
-141.42562113852912 79.77834493040665 103.62624063432804 18.89140189194891 8
-229.76995691514475 27.066666496583146 146.08643701508313 18.888965474266005 15
-227.12349750154715 16.687088519459145 177.24783503860698 18.881128984841297 13
-204.447744789719 -163.41536740999425 177.93773682448042 18.876712641135292 18
-225.26484515542776 23.206569541922935 142.31852845901702 18.857178421764704 15
-79.38735898161582 83.39446337714827 21.020552291368862 18.852834760258798 16
-228.25474770696633 108.90131251237018 111.6220242405501 18.84770450531163 4
-82.76863154694618 95.80282578162513 133.5960435287633 18.84280249905645 17
-102.69193704138439 -150.92584712806968 45.119400458294244 18.840287432292726 20
-172.2149092471836 96.10393808931018 240.4549457312528 18.837927065238127 2
-227.17317323915375 16.678740838068705 177.1955089480286 18.835244701218055 13
-144.23092413330457 75.62773015612544 97.43695925119314 18.833415422745595 8
-77.09150745229398 82.98351933318322 21.66875390462 18.829925735834305 16
-233.1159462591444 107.54909825089995 99.9115951927721 18.82795210136032 4
-252.82995584364173 -25.827469026699884 195.94131815909714 18.82533374441931 21
-203.50685788349062 -127.12118952386837 151.80617387474143 18.824849141828935 11
-205.0220457609933 -165.96265348014123 176.6124031460911 18.8212480415785 18
-169.82807537487855 96.9379532565045 238.828813509058 18.803292621068085 2
-86.10977182730308 -96.88969463478705 213.65582374546682 18.799020533881368 6
-225.06959767854678 18.674160781049704 175.88028736904442 18.795386059451165 13
-162.23385618490184 -15.205288157703047 7.942964346913648 18.790413137358975 7
-141.52098112109496 79.39039814919884 103.82027705365442 18.790337935498446 8
-82.74784840841305 95.74954594119194 133.48902032665427 18.78553497058225 17
-165.71227605045257 -16.195725441851348 13.975062339179223 18.77880378635319 7
-103.34270527345501 -152.13303876786026 46.385623042326955 18.772544194762762 20
-105.23471392035754 -144.69652759007255 190.0847815957124 18.772116694664856 22
-81.59628419054718 95.32332774422208 134.6556225822348 18.769708181435345 17
-256.18038844784223 -17.497972263932557 194.22107918976846 18.76750255531466 21
-213.4403968505842 -124.52439540761948 146.0832059107823 18.76613005066123 11
-261.8215606308077 -47.40175912789511 93.70855447704696 18.76184958417151 14
-224.76351890515926 16.712281408649588 177.10277180626602 18.74821156291441 13
-169.38297459050193 -16.246969209841062 11.967138666692058 18.736683740620915 7
-102.44958010569776 -150.99244947425214 45.0314332350938 18.731640450141967 20
-102.24715236241818 -148.34067647947805 40.527832973039935 18.730862114907676 20
-140.44443516873662 48.761128638316954 273.36060352869447 18.726211426450522 1
-203.91715727013178 -126.58740814547227 151.5513510742163 18.72434417706656 11
-102.26151170383937 -148.26904687310818 40.513586276109216 18.711507637129966 20
-105.11718909183448 -145.0705139373185 190.0524288195271 18.70889570012035 22
-95.25720109903298 -72.79122171979934 106.85539608379429 18.708306135372357 12
-105.21299937761435 -144.70642241036262 189.53227958807207 18.70567463165669 22
-92.97100723075356 -143.90903224098903 219.92410876169896 18.705348503521737 19
-194.20140459680096 166.38911994175996 100.05678638533932 18.70205972983572 5
-226.13237189238802 18.696531029904612 178.11904860598926 18.693678235354525 13
-212.77618274752518 -125.44650616723483 146.9349348064313 18.68923140766968 11
-194.68958717930892 166.15123907396284 101.32684849892841 18.682186763804996 5
-226.19578355449013 25.188171110375567 141.05701604663102 18.674588035451123 15
-79.13820645306511 -60.66656097022338 132.98792433083113 18.66096853992958 10
-82.09506708583699 94.83427535871294 133.52790859293765 18.649855112522093 17
-169.6264226975885 -16.130993881809882 11.993585245471131 18.641047124017025 7
-252.67832965819275 -26.12281095617161 195.7044099140021 18.62888659886671 21
-213.23233315172138 -123.9848937407376 145.85182252331117 18.625560670439015 11
-264.5546577758879 -73.07976843577732 141.6504806284841 18.620693842034008 3
-169.4223233450753 -16.11688307362102 11.76559389450377 18.61983640744275 7
-278.50918954702905 -78.78783320296337 126.82611914964112 18.61762693306923 3
-102.37743652502772 -149.16349553154458 41.941481591150946 18.615426227406772 20
-128.98580497912104 44.11084359087534 286.53009567024145 18.613717724483738 1
-79.46639426952383 82.26795245968304 20.4178594547353 18.60645081812278 16
-91.81064509747668 -145.13885381952835 219.72203847514237 18.60151366829855 19
-231.05280054174312 109.42112363476376 97.80262696527355 18.597717898167204 4
-81.25133237809541 -63.708665920483405 135.56087679647402 18.592557952999748 10
-104.39302424870012 -152.68161196186898 48.5502789538216 18.588833906081803 20
-91.74390219938246 -145.14247248762805 219.74731081010336 18.57258103059223 19
-193.99129723131577 166.46178651131572 99.95797898464558 18.563062225510095 5
-102.47287303933766 -148.38844909893552 40.05495766221737 18.562884375342367 20
-104.79420688940496 -145.28550871956307 190.2939154293489 18.545231968188045 22
-140.29545795113805 77.46861086728421 100.99571240373884 18.544732499221325 8
-203.27806852025122 -162.57191131060125 178.35508626462803 18.535890322009127 18
-206.44594285583176 -167.46509353351973 177.38592373285053 18.5273810126988 18
-219.8128278238426 60.2053336695253 145.52913441167982 18.5273151726132 23
-225.9003482308277 19.0573089858895 177.7323126786854 18.526621011438053 13
-91.47101233650511 -77.07817432813621 114.22093092189083 18.51530466254031 12
-146.53808170669785 51.43437992517462 272.2163452980021 18.50909839003063 1
-203.8269579978453 -128.3548867347814 153.08518661212548 18.508962152942864 11
-176.10562188582298 157.7252616502086 205.94336363193446 18.503689414775057 0
-102.53220230114097 -148.25507078466487 39.961614839108904 18.503507858706055 20
-176.2134853285322 157.81230759701418 205.9182581829591 18.493191949587906 0
-214.0305258855176 -124.14008612240309 146.10976387233072 18.491899085907963 11
-224.315453956097 16.44825516656154 177.1648008817131 18.49096638088322 13
-217.00227326799768 111.6799571853022 102.42964360980511 18.48915638342081 4
-140.1742816091127 79.34592441999163 100.83169232912877 18.482241018819437 8
-196.41233974760723 -145.01722318994888 197.55359004185047 18.481844199503957 24
-79.78258619384502 -60.39084375604864 132.98284307710895 18.481446466354253 10
-95.45254162701164 -145.02716528782582 224.49613420194655 18.479914640255174 19
-206.80424554549924 -167.74366457133806 177.6644845932967 18.47119567225534 18
-204.33136800461685 171.10690114162412 104.70513115949039 18.471079472738335 5
-195.71547428114653 -146.40641522197546 196.73889637672352 18.469703434191583 24
-104.86308444219004 -152.42231940989012 49.562690438648204 18.464302593374203 20
-229.90940944503384 32.46821734934618 140.66498497779688 18.452291763742718 15
-91.27416507251355 -76.6835816672323 111.35705562688246 18.432173309897713 12
-224.17757723547106 19.228101425211268 174.90025257010748 18.431399170444518 13
-82.58791744660257 94.50039431231966 133.31188715285742 18.43122260587053 17
-219.77933743868564 60.46580051813795 145.18874993123111 18.42796164626746 23
-204.05047977645404 170.22674279512364 107.6633751894498 18.4243673231219 5
-103.13029814281634 -150.10338459880876 46.1137368714338 18.423899562506772 20
-224.0589435033329 16.57702175400338 176.7435821101225 18.422760858229623 13
-82.78216231967053 84.79065441041345 21.378367898979636 18.42137375312687 16
-61.75806757342521 51.37447111522762 151.18004368598235 18.419723650564865 9
-214.14467626259062 -124.09962571480624 146.16907212471688 18.41475284770962 11
-162.51659675957674 -15.18412028863262 13.283483034103874 18.4117635453319 7
-95.76885981629403 -74.00140472718496 111.62721835657548 18.405541582433955 12
-161.77722437559007 -14.711282468911413 8.081903826808077 18.39682083179974 7
-172.86587087744365 95.92896451860682 240.21219976789004 18.396666946786972 2
-262.9702551362394 -82.18107561481969 121.37738553076325 18.395054947403704 3
-143.20570162095527 50.01621739569281 190.96883163922845 18.379647224237388 25
-132.5200348084729 54.212744153753015 263.57881709420263 18.37706023354748 1
-143.20388033178162 49.98281044400861 190.9685194874046 18.373672109765618 25
-77.71731988228457 83.30980769363744 22.850223519173873 18.36878182693762 16
-166.31064113518707 24.464792035888998 32.3186561481025 18.367830014864957 26
-223.16035060964666 185.20825011494208 132.26307949244398 18.36620106525009 27
-269.8525156539877 -87.3641850207625 143.57876850521328 18.365591805179225 3
-146.7024791333314 50.57964233461226 271.80783996459695 18.362365758414985 1
-229.1244971273267 116.21960907757109 102.42892546303855 18.355965643666813 4
-81.70596902765259 -65.97270268731297 136.55990002868913 18.355046086822878 10
-165.5618053669776 -239.0522396442853 128.8666675902739 18.351735649855993 28
-104.1691534012588 -153.13600906146857 48.94292774224348 18.337747759427444 20
-81.63859507399043 -64.90103017453151 136.29919677709637 18.335395130037973 10
-143.26332557358197 50.16610253100389 191.07578046989312 18.330844763437312 25
-165.69909175538646 -238.99992324682208 128.8561264912801 18.328496763812872 28
-161.77483537537412 -15.595486195783366 7.212415760859593 18.324784933380986 7
-193.85888720402912 166.04365966828672 99.37087038377926 18.324277683216156 5
-204.01817806081056 -125.61194719496063 150.91870516569642 18.321463742451396 11
-193.77040885749835 166.70322367045037 99.39873608805382 18.315283526532248 5
-102.32010485073094 -148.55072397006785 39.778968000028435 18.314913550203013 20
-166.26337142781682 22.61616394196284 28.7558966105218 18.31350397900824 26
-277.36578945925464 -77.02101045829465 135.6795315072742 18.312495979451498 3
-194.7412026235811 158.97125292169918 110.71380491250804 18.308319040734467 5
-206.84242306452202 -167.71517546119668 177.2737054114703 18.299068091587973 18
-194.79661448483375 158.90406910566082 110.75755834940216 18.293990851583967 5
-82.15882391985005 95.0077730523964 135.39060912886936 18.290543523084633 17
-193.45077783041572 165.92082687731323 99.18255373825373 18.2851112024562 5
-221.9206402802928 58.36883682240652 146.83146150113777 18.280466234772934 23
-165.69222388021115 24.593059011449466 32.52987772860635 18.280180150546133 26
-165.58994343931556 -239.03653668567054 128.6464863653787 18.272051688942057 28
-81.71603997753684 -63.77391759082973 136.13673003922 18.270696778535267 10
-76.88467221773541 81.65748588787623 21.954391888668958 18.26944935013599 16
-95.16956995386896 -145.01652280640937 225.1721608815623 18.269168273002524 19
-106.39785420011178 -143.84697754885443 190.62379631705184 18.265892419248686 22
-203.93772272321647 -125.55580073469554 150.86008854785413 18.263200604398396 11
-229.52877404603137 24.6891880009494 147.17737493977504 18.255170300314578 15
-197.14808939479343 -144.72339849761192 198.1046893221903 18.251436209630576 24
-105.39022233964829 -151.48598196162777 50.75384455413305 18.251366819293413 20
-140.55878138221232 81.76744898049081 101.92932431547841 18.242589482995466 8
-108.37363070060765 -150.2341143984353 55.134681715312006 18.23781023738796 20
-166.44058625619917 22.291785059362454 27.828089299956208 18.23646537333443 26
-230.80502512052576 27.3097219132635 145.86073263952883 18.23381739695794 15
-207.49022774876454 163.9988822884882 100.26176044378235 18.231746568312154 5
-61.75790344103333 49.46797770550149 148.0478674380448 18.228084278205475 9
-262.53145243960046 -54.24827313229593 91.64049647973474 18.227717805688474 14
-90.31258975555926 -79.14974706232492 115.53238589059477 18.227238539565196 12
-95.04926550208206 -74.81590498742851 103.0179755839963 18.219099633534757 12
-165.99048965358412 -238.80297004673037 128.87291821488196 18.21712957732644 28
-108.40769432524112 -150.18943159909844 55.14259889625731 18.211344684643063 20
-202.1011689721305 -163.77902175501305 176.5674709422026 18.210416920792312 18
-261.53630362814494 -78.37054777004381 132.3353526399685 18.202882439446352 3
-94.75535778790491 -142.31867651513727 217.2891021818306 18.20276456614465 19
-206.63550758830758 -131.5532065531087 151.201540666793 18.19589723261216 11
-105.70403031929307 -150.97220037196604 51.437500816184425 18.188320013795842 20
-167.88733249329803 -15.515015902996769 9.734504477237126 18.18107171535116 7
-210.35425779673022 160.84716313787354 113.04147570040483 18.17990133628728 5
-164.9987366838335 20.028217937692897 20.915599858026447 18.179888095263095 26
-86.4669738761974 84.60117953365528 20.867921810005686 18.170161541552854 16
-90.12717621422043 -79.30186477541486 116.01354172858291 18.165878841776866 12
-142.62725228129523 83.0932324421706 102.24979211441944 18.164670284031395 8
-210.05584252975126 -129.53939057113627 153.52662309118705 18.163663809464385 11
-215.02987520649052 110.40777336518974 104.55292851364386 18.16207409521096 4
-228.1201477248213 26.066850013807517 140.28005109266672 18.161558048003535 15
-166.25464466491607 20.781231896124567 23.342123536059123 18.160277934532875 26
-160.90466457093626 -14.531623035463346 12.974964114337254 18.159373574691255 7
-194.09015643893986 -147.96563242227217 192.26204498401273 18.147837904982584 24
