# NSAID zone depth edge out
565586 508 3 0 0
565587 11 3 0 0
565589 35 2 0 0
565591 11 5 0 0
565592 157 1 0 0
565596 370 1 0 0
565597 547 2 0 0
565598 470 1 0 0
565601 470 3 0 0
565602 11 5 0 0
565603 11 5 0 0
565604 671 1 0 0
565605 11 6 0 0
565606 11 2 0 0
565609 547 3 0 0
565611 11 3 0 0
565616 269 5 0 0
565624 547 3 0 0
565630 11 4 0 0
565634 11 3 0 0
565638 470 3 0 0
565639 470 4 0 0
565640 470 2 0 0
565641 470 1 0 0
565643 470 2 0 0
565644 470 2 0 0
565647 24 3 0 0
565649 317 3 0 0
565652 547 4 0 0
565653 658 4 0 0
565654 547 3 0 0
565655 542 3 0 0
565656 269 5 0 0
565657 671 2 0 0
565658 327 4 0 0
565659 327 4 0 0
565660 327 5 0 0
565664 547 3 0 0
565669 547 4 0 0
565670 327 4 0 0
565671 470 3 0 0
565674 26 5 0 0
565675 26 5 0 0
565678 126 2 0 0
565681 1035 0 1 0
565685 547 4 0 0
565687 370 2 0 0
565690 19 3 0 0
565694 547 3 0 0
565698 327 4 0 0
565699 547 1 0 0
565701 327 3 0 0
565702 11 2 0 0
565704 126 3 0 0
565705 327 3 0 0
565706 327 2 0 0
565708 547 2 0 0
565709 886 1 0 0
565712 658 2 0 0
565713 274 4 0 0
565715 11 6 0 0
565716 11 6 0 0
565717 590 2 0 0
565719 658 2 0 0
565720 590 3 0 0
565722 378 2 0 0
565723 378 3 0 0
565725 199 4 0 0
565731 378 2 0 0
565732 547 5 0 0
565733 547 2 0 0
565734 378 2 0 0
565735 327 2 0 0
565739 378 2 0 0
565741 258 4 0 0
565744 11 2 0 0
565747 1035 0 1 0
565749 24 3 0 0
565752 590 1 0 0
565753 35 3 0 0
565755 547 5 0 0
565757 327 2 0 0
565760 274 4 0 0
565761 205 4 0 0
565764 11 2 0 0
565765 327 4 0 0
565767 378 4 0 0
565768 327 2 0 0
565769 378 3 0 0
565771 327 2 0 0
565772 590 2 0 0
565773 258 5 0 0
565774 458 3 0 0
565777 35 5 0 0
565778 35 4 0 0
565782 378 2 0 0
565783 590 1 0 0
565784 317 4 0 0
565788 253 4 0 0
565789 11 2 0 0
565790 208 4 0 0
565792 35 5 0 0
565793 483 2 0 0
565794 327 4 0 0
565796 838 2 0 0
565797 327 5 0 0
565798 590 3 0 0
565800 327 2 0 0
565805 838 2 0 0
565806 327 3 0 0
565807 35 2 0 0
565809 327 3 0 0
565811 24 2 0 0
565813 24 3 0 0
565820 467 2 0 0
565821 19 4 0 0
565822 590 3 0 0
565823 35 5 0 0
565824 88 5 0 0
565828 253 3 0 0
565829 483 2 0 0
565831 35 3 0 0
565832 24 4 0 0
565833 88 6 0 0
565834 458 3 0 0
565835 458 4 0 0
565837 373 3 0 0
565838 88 5 0 0
565839 352 1 0 0
565840 378 2 0 0
565841 378 2 0 0
565845 11 4 0 0
565846 67 3 0 0
565847 208 4 0 0
565848 67 3 0 0
565849 208 4 0 0
565850 208 4 0 0
565854 208 2 0 0
565855 208 3 0 0
565856 88 6 0 0
565857 208 3 0 0
565858 11 3 0 0
565859 88 5 0 0
565861 531 3 0 0
565863 24 2 0 0
565866 378 3 0 0
565868 489 4 0 0
565872 24 4 0 0
565873 531 3 0 0
565874 120 4 0 0
565876 327 4 0 0
565877 120 8 0 0
565880 483 1 0 0
565881 88 5 0 0
565882 128 4 0 0
565883 327 5 0 0
565886 128 4 0 0
565887 483 3 0 0
565888 489 4 0 0
565889 483 3 0 0
565891 458 3 0 0
565892 205 2 0 0
565893 483 3 0 0
565895 531 3 0 0
565896 531 5 0 0
565898 67 3 0 0
565902 489 2 0 0
565904 458 3 0 0
565906 24 6 0 0
565907 253 1 0 0
565910 489 2 0 0
565911 128 2 0 0
565915 128 3 0 0
565917 231 1 0 0
565920 590 4 0 0
565922 467 2 0 0
565923 323 4 0 0
565924 590 5 0 0
565925 231 2 0 0
565926 536 4 0 0
565928 128 4 0 0
565929 323 3 0 0
565930 323 3 0 0
565932 24 4 0 0
565933 35 5 0 0
565935 531 5 0 0
565936 310 3 0 0
565939 489 3 0 0
565940 536 2 0 0
565941 310 2 0 0
565942 24 4 0 0
565943 35 5 0 0
565947 253 0 0 0
565949 489 3 0 0
565951 75 3 0 0
565953 128 3 0 0
565957 323 5 0 0
565958 323 3 0 0
565959 128 3 0 0
565962 489 6 0 0
565963 128 2 0 0
565964 310 3 0 0
565965 67 2 0 0
565972 323 2 0 0
565974 322 2 0 0
565975 253 3 0 0
565976 489 3 0 0
565977 323 3 0 0
565978 310 3 0 0
565979 253 1 0 0
565980 323 2 0 0
565981 322 2 0 0
565986 128 3 0 0
565988 128 3 0 0
565991 536 2 0 0
565992 231 3 0 0
565996 70 1 0 0
565998 272 3 0 0
566000 467 2 0 0
566001 75 3 0 0
566003 489 4 0 0
566004 322 2 0 0
566005 67 1 0 0
566006 231 2 0 0
566008 310 3 0 0
566009 467 3 0 0
566010 536 4 0 0
566013 323 1 0 0
566014 128 4 0 0
566016 323 2 0 0
566018 253 2 0 0
566020 67 2 0 0
566021 253 3 0 0
566022 8 4 0 0
566026 8 5 0 0
566027 231 3 0 0
566029 322 1 0 0
566032 310 4 0 0
566034 67 1 0 0
566035 310 2 0 0
566037 231 4 0 0
566038 272 4 0 0
566039 467 3 0 0
566041 467 2 0 0
566045 379 3 0 0
566046 75 4 0 0
566047 8 5 0 0
566049 310 2 0 0
566050 323 2 0 0
566053 379 3 0 0
566056 379 2 0 0
566059 322 3 0 0
566060 322 3 0 0
566062 322 3 0 0
566065 67 4 0 0
566068 67 3 0 0
566073 119 3 0 0
566074 409 2 0 0
566082 409 2 0 0
566083 47 3 0 0
566084 8 2 0 0
566085 379 2 0 0
566086 67 2 0 0
566087 409 3 0 0
566088 8 3 0 0
566089 409 3 0 0
566090 409 4 0 0
566092 409 3 0 0
566093 409 2 0 0
566095 436 4 0 0
566096 1035 0 1 0
566097 128 4 0 0
566098 322 5 0 0
566101 322 4 0 0
566102 322 6 0 0
566103 67 2 0 0
566105 1035 0 1 0
566106 119 2 0 0
566108 128 4 0 0
566110 119 4 0 0
566117 409 2 0 0
566123 47 2 0 0
566128 70 1 0 0
566130 310 4 0 0
566131 119 2 0 0
566132 112 2 0 0
566137 8 5 0 0
566138 67 5 0 0
566139 807 2 0 0
566140 436 3 0 0
566142 379 1 0 0
566144 164 3 0 0
566145 67 4 0 0
566147 310 2 0 0
566153 67 4 0 0
566154 379 2 0 0
566155 515 1 0 0
566157 379 3 0 0
566160 67 3 0 0
566161 379 1 0 0
566164 47 3 0 0
566165 119 4 0 0
566173 8 2 0 0
566175 62 3 0 0
566180 409 3 0 0
566183 509 2 0 0
566185 441 4 0 0
566186 725 2 0 0
566187 119 3 0 0
566189 572 3 0 0
566190 79 3 0 0
566195 436 2 0 0
566197 79 2 0 0
566200 572 3 0 0
566202 67 3 0 0
566208 119 6 0 0
566209 430 4 0 0
566210 368 2 0 0
566211 430 3 0 0
566213 67 4 0 0
566217 67 3 0 0
566218 67 2 0 0
566219 119 6 0 0
566221 379 1 0 0
566222 62 2 0 0
566226 8 2 0 0
566228 722 2 0 0
566231 362 2 0 0
566232 8 4 0 0
566233 67 2 0 0
566234 430 4 0 0
566236 62 3 0 0
566237 1035 0 1 0
566238 8 2 0 0
566239 441 7 0 0
566241 164 3 0 0
566248 119 3 0 0
566250 62 3 0 0
566253 8 3 0 0
566254 119 6 0 0
566255 119 5 0 0
566258 139 2 0 0
566267 67 5 0 0
566270 139 3 0 0
566273 70 3 0 0
566276 65 6 0 0
566278 430 3 0 0
566279 65 6 0 0
566282 441 6 0 0
566284 65 6 0 0
566285 65 6 0 0
566288 62 2 0 0
566294 430 2 0 0
566298 79 4 0 0
566305 65 5 0 0
566309 8 3 0 0
566310 164 3 0 0
566311 62 2 0 0
566313 852 2 0 0
566315 112 3 0 0
566317 443 2 0 0
566320 708 3 0 0
566322 565 2 0 0
566323 502 4 0 0
566326 112 3 0 0
566328 443 3 0 0
566332 79 4 0 0
566333 505 5 0 0
566336 502 3 0 0
566337 565 3 0 0
566338 900 1 0 0
566340 874 3 0 0
566346 62 2 0 0
566347 502 3 0 0
566351 662 1 0 0
566352 8 3 0 0
566353 8 5 0 0
566355 139 3 0 0
566358 553 2 0 0
566359 65 4 0 0
566360 164 2 0 0
566361 65 2 0 0
566368 718 3 0 0
566369 8 3 0 0
566370 505 4 0 0
566371 505 4 0 0
566373 8 7 0 0
566374 505 5 0 0
566376 346 5 0 0
566378 236 4 0 0
566380 65 3 0 0
566381 852 3 0 0
566384 139 2 0 0
566385 553 1 0 0
566388 553 6 0 0
566389 502 4 0 0
566390 134 2 0 0
566391 233 5 0 0
566392 233 4 0 0
566393 900 4 0 0
566394 1022 0 0 0
566395 62 3 0 0
566397 62 3 0 0
566398 505 4 0 0
566399 553 5 0 0
566400 194 3 0 0
566401 505 6 0 0
566402 505 6 0 0
566403 505 4 0 0
566408 346 3 0 0
566411 443 3 0 0
566412 65 4 0 0
566419 65 3 0 0
566421 505 5 0 0
566422 502 2 0 0
566426 505 5 0 0
566427 165 6 0 0
566428 565 4 0 0
566431 565 5 0 0
566432 233 4 0 0
566435 505 4 0 0
566437 505 4 0 0
566439 65 4 0 0
566440 565 1 0 0
566441 505 5 0 0
566442 1035 0 1 0
566443 505 5 0 0
566445 505 4 0 0
566446 65 4 0 0
566447 505 4 0 0
566449 165 5 0 0
566450 165 5 0 0
566451 65 4 0 0
566455 233 4 0 0
566456 505 4 0 0
566459 80 3 0 0
566460 266 3 0 0
566461 1035 0 1 0
566475 311 4 0 0
566481 387 3 0 0
566482 266 4 0 0
566483 562 2 0 0
566485 311 1 0 0
566486 244 4 0 0
566487 215 7 0 0
567079 1035 0 1 0
567087 7 2 0 0
567097 5 1 0 0
567099 5 3 0 0
567100 5 3 0 0
567101 344 3 0 0
567103 344 3 0 0
567107 53 6 0 0
567108 163 1 0 0
567114 544 4 0 0
567115 174 2 0 0
567116 174 2 0 0
567117 53 6 0 0
567121 96 1 0 0
567124 581 3 0 0
567129 103 5 0 0
567132 49 3 0 0
567134 16 2 0 0
567135 261 3 0 0
567136 261 3 0 0
567138 39 5 0 0
567140 43 1 0 0
567142 636 2 0 0
567152 77 2 0 0
567153 103 3 0 0
567155 647 1 0 0
567156 216 2 0 0
567157 53 7 0 0
567158 53 2 0 0
567162 261 3 0 0
567164 53 2 0 0
567166 4 2 0 0
567169 104 3 0 0
567172 21 6 0 0
567177 104 2 0 0
567180 104 3 0 0
567181 4 3 0 0
567182 25 4 0 0
567187 103 3 0 0
567194 25 4 0 0
567198 4 2 0 0
567201 5 3 0 0
567202 5 3 0 0
567205 96 2 0 0
567207 577 3 0 0
567208 103 7 0 0
567212 18 2 0 0
567219 309 5 0 0
567223 18 5 0 0
567224 95 3 0 0
567225 529 3 0 0
567227 95 4 0 0
567228 183 2 0 0
567234 309 2 0 0
567241 309 3 0 0
567243 309 3 0 0
567244 103 2 0 0
567246 20 4 0 0
567247 309 3 0 0
567249 20 5 0 0
567250 20 2 0 0
567251 196 5 0 0
567252 20 4 0 0
567253 18 4 0 0
567256 103 3 0 0
567257 18 5 0 0
567259 103 3 0 0
567260 18 2 0 0
567262 18 4 0 0
567265 20 4 0 0
567267 18 1 0 0
567268 72 3 0 0
567270 122 2 0 0
567271 72 3 0 0
567275 61 3 0 0
567278 73 3 0 0
567283 615 3 0 0
567284 72 2 0 0
567285 151 2 0 0
567287 529 2 0 0
567288 55 6 0 0
567289 122 1 0 0
567290 182 4 0 0
567292 381 1 0 0
567293 204 2 0 0
567294 171 3 0 0
567295 40 2 0 0
567298 95 3 0 0
567299 204 1 0 0
567300 41 2 0 0
567305 40 4 0 0
567306 2 3 0 0
567307 95 4 0 0
567310 10 4 0 0
567311 10 5 0 0
567313 95 3 0 0
567314 95 3 0 0
567315 1035 0 1 0
567316 40 2 0 0
567317 14 3 0 0
567318 69 2 0 0
567319 529 3 0 0
567321 20 3 0 0
567322 41 2 0 0
567323 20 3 0 0
567324 20 3 0 0
567325 95 4 0 0
567327 2 3 0 0
567330 183 3 0 0
567331 10 5 0 0
567332 183 2 0 0
567336 122 3 0 0
567341 315 2 0 0
567347 95 2 0 0
567350 183 2 0 0
567352 302 2 0 0
567353 302 2 0 0
567356 76 6 0 0
567364 214 4 0 0
567365 214 5 0 0
567366 214 3 0 0
567367 183 2 0 0
567371 55 3 0 0
567373 103 3 0 0
567374 214 2 0 0
567379 55 2 0 0
567380 615 2 0 0
567382 61 2 0 0
567386 122 3 0 0
567394 615 1 0 0
567397 615 1 0 0
567401 103 4 0 0
567404 315 2 0 0
567405 353 1 0 0
567406 315 3 0 0
567408 2 5 0 0
567409 214 4 0 0
567411 214 3 0 0
567412 302 2 0 0
567414 183 4 0 0
567415 183 2 0 0
567416 214 3 0 0
567419 328 4 0 0
567420 182 4 0 0
567422 240 3 0 0
567423 1035 0 1 0
567425 570 1 0 0
567426 297 4 0 0
567427 182 3 0 0
567429 55 5 0 0
567430 122 2 0 0
567435 214 3 0 0
567441 1035 0 1 0
567444 122 2 0 0
567445 55 3 0 0
567447 122 2 0 0
567450 122 3 0 0
567451 72 4 0 0
567454 410 3 0 0
567455 182 2 0 0
567456 410 3 0 0
567458 305 3 0 0
567459 2 3 0 0
567460 122 2 0 0
567461 209 1 0 0
567463 61 2 0 0
567465 129 4 0 0
567468 249 2 0 0
567469 151 3 0 0
567470 53 2 0 0
567472 21 3 0 0
567477 843 1 0 0
567478 507 1 0 0
567480 35 6 0 0
567481 439 5 0 0
567482 375 5 0 0
567486 547 5 0 0
567488 375 5 0 0
567489 375 5 0 0
567490 370 1 0 0
567495 486 3 0 0
567496 370 2 0 0
567499 70 1 0 0
567501 352 1 0 0
567503 547 4 0 0
567504 268 2 0 0
567505 547 4 0 0
567507 35 3 0 0
567511 199 2 0 0
567512 24 1 0 0
567513 268 3 0 0
567515 35 2 0 0
567516 370 2 0 0
567517 378 3 0 0
567518 370 1 0 0
567519 486 4 0 0
567520 526 4 0 0
567521 486 4 0 0
567522 486 4 0 0
567523 787 2 0 0
567524 19 2 0 0
567525 547 5 0 0
567526 268 5 0 0
567528 199 3 0 0
567529 378 2 0 0
567530 317 4 0 0
567531 378 2 0 0
567532 378 2 0 0
567534 424 2 0 0
567540 264 3 0 0
567541 70 1 0 0
567542 264 3 0 0
567544 24 3 0 0
567545 467 2 0 0
567546 3 6 0 0
567551 19 3 0 0
567552 467 3 0 0
567553 1035 0 1 0
567555 24 2 0 0
567557 272 2 0 0
567559 272 2 0 0
567560 3 6 0 0
567564 272 3 0 0
567565 536 2 0 0
567566 272 3 0 0
567567 264 2 0 0
567569 264 3 0 0
567570 47 3 0 0
567571 373 2 0 0
567572 24 3 0 0
567573 19 3 0 0
567574 202 2 0 0
567577 787 4 0 0
567578 486 3 0 0
567581 378 3 0 0
567583 3 8 0 0
567587 359 3 0 0
567588 359 3 0 0
567589 467 2 0 0
567591 3 8 0 0
567592 373 5 0 0
567593 424 2 0 0
567594 264 3 0 0
567595 164 3 0 0
567598 531 3 0 0
567599 477 1 0 0
567600 373 3 0 0
567604 531 2 0 0
567605 437 2 0 0
567606 405 3 0 0
567610 437 3 0 0
567611 8 5 0 0
567612 437 3 0 0
567613 24 5 0 0
567614 467 4 0 0
567615 467 3 0 0
567617 24 4 0 0
567621 217 4 0 0
567622 24 5 0 0
567624 277 3 0 0
567625 8 5 0 0
567637 316 5 0 0
567639 316 6 0 0
567643 783 2 0 0
567646 439 3 0 0
567648 439 5 0 0
567650 2 6 0 0
567651 10 4 0 0
567652 1035 0 1 0
567655 381 5 0 0
567657 2 6 0 0
567662 14 2 0 0
567664 328 4 0 0
567666 384 2 0 0
567667 439 2 0 0
567670 384 2 0 0
567672 118 3 0 0
567673 84 4 0 0
567674 186 3 0 0
567676 364 1 0 0
567678 84 4 0 0
567679 364 2 0 0
567680 355 3 0 0
567682 538 2 0 0
567685 596 1 0 0
567688 115 5 0 0
567690 316 2 0 0
567695 805 1 0 0
567696 404 3 0 0
567697 115 4 0 0
567698 404 3 0 0
567699 404 4 0 0
567700 157 5 0 0
567701 567 5 0 0
567703 328 4 0 0
567713 596 2 0 0
567716 316 5 0 0
567717 316 4 0 0
567718 507 3 0 0
567719 396 2 0 0
567720 1035 0 1 0
567721 396 3 0 0
567723 242 4 0 0
567725 396 2 0 0
567729 263 7 0 0
567730 396 2 0 0
567739 171 3 0 0
567740 14 3 0 0
567741 328 2 0 0
567743 506 3 0 0
567752 14 2 0 0
567753 381 2 0 0
567756 186 5 0 0
567757 381 3 0 0
567758 95 5 0 0
567760 381 3 0 0
567761 381 4 0 0
567763 381 4 0 0
567764 619 2 0 0
567766 186 5 0 0
567769 186 3 0 0
567771 328 4 0 0
567774 115 4 0 0
567775 118 3 0 0
567776 1035 0 1 0
567777 115 4 0 0
567778 84 3 0 0
567779 439 1 0 0
567780 115 5 0 0
567782 384 2 0 0
567783 384 2 0 0
567785 34 3 0 0
567786 34 5 0 0
567787 84 3 0 0
567789 186 4 0 0
567790 805 1 0 0
567791 439 1 0 0
567793 316 5 0 0
567794 396 3 0 0
567795 481 5 0 0
567798 263 4 0 0
567800 115 5 0 0
567812 98 3 0 0
567813 98 3 0 0
567814 507 3 0 0
567815 34 5 0 0
567817 34 5 0 0
567818 487 3 0 0
567819 157 4 0 0
567820 98 4 0 0
567821 698 1 0 0
567822 507 3 0 0
567823 507 3 0 0
567829 157 3 0 0
567830 375 2 0 0
567833 375 3 0 0
567835 381 2 0 0
567836 14 2 0 0
567847 67 6 0 0
567848 668 4 0 0
567849 8 5 0 0
567850 164 1 0 0
567851 57 3 0 0
567852 963 2 0 0
567854 405 4 0 0
567858 277 7 0 0
567862 643 2 0 0
567864 277 5 0 0
567866 668 2 0 0
567869 70 1 0 0
567872 70 2 0 0
567877 139 2 0 0
567879 437 2 0 0
567882 139 2 0 0
567883 437 1 0 0
567889 44 2 0 0
567891 65 4 0 0
567892 44 2 0 0
567895 65 4 0 0
567898 139 2 0 0
567899 443 2 0 0
567900 441 1 0 0
567906 362 4 0 0
567909 437 4 0 0
567910 44 4 0 0
567911 443 6 0 0
567914 362 3 0 0
567915 362 2 0 0
567919 220 5 0 0
567921 437 3 0 0
567922 437 3 0 0
567923 558 3 0 0
567928 414 4 0 0
567933 220 3 0 0
567934 372 3 0 0
567936 44 5 0 0
567938 138 3 0 0
567943 149 3 0 0
567946 1035 0 1 0
567947 1035 0 1 0
567949 1035 0 1 0
567950 333 3 0 0
567951 765 5 0 0
567961 1035 0 1 0
567962 1035 0 1 0
567963 1035 0 1 0
567966 36 6 0 0
567967 36 5 0 0
568411 317 4 0 0
568412 1035 0 1 0
568413 24 2 0 0
568414 3 3 0 0
568415 6 8 0 0
568418 3 5 0 0
568419 375 3 0 0
568420 263 5 0 0
568421 317 4 0 0
568422 242 3 0 0
568424 243 1 0 0
568425 242 2 0 0
568427 213 3 0 0
568428 476 2 0 0
568429 571 1 0 0
568430 242 5 0 0
568431 254 3 0 0
568433 397 3 0 0
568437 167 2 0 0
568441 424 2 0 0
568448 526 3 0 0
568449 213 2 0 0
568451 375 3 0 0
568452 242 4 0 0
568453 397 5 0 0
568458 242 2 0 0
568460 397 2 0 0
568465 575 2 0 0
568472 99 3 0 0
568473 424 2 0 0
568481 167 4 0 0
568488 167 3 0 0
568491 167 3 0 0
568498 337 2 0 0
568504 3 5 0 0
568511 397 3 0 0
568512 370 1 0 0
568514 486 2 0 0
568515 370 3 0 0
568518 19 5 0 0
568521 19 4 0 0
568522 19 4 0 0
568527 199 4 0 0
568532 3 3 0 0
568537 424 4 0 0
568539 378 3 0 0
568541 424 2 0 0
568542 167 3 0 0
568543 424 3 0 0
568544 787 2 0 0
568545 3 3 0 0
568549 35 1 0 0
568550 467 2 0 0
568551 3 3 0 0
568558 424 1 0 0
568559 359 3 0 0
568564 24 1 0 0
568565 359 3 0 0
568570 264 4 0 0
568576 424 2 0 0
568577 359 3 0 0
568582 352 2 0 0
568583 352 2 0 0
568584 35 4 0 0
568586 24 4 0 0
568587 359 4 0 0
568589 99 2 0 0
568594 359 2 0 0
568595 359 2 0 0
568596 359 4 0 0
568597 467 4 0 0
568598 420 1 0 0
568600 3 5 0 0
568601 217 2 0 0
568604 467 3 0 0
568607 441 5 0 0
568608 47 4 0 0
568609 447 1 0 0
568612 24 3 0 0
568613 467 4 0 0
568615 24 4 0 0
568616 70 1 0 0
568617 24 4 0 0
568618 24 4 0 0
568623 467 3 0 0
568624 24 4 0 0
568627 154 6 0 0
568628 217 3 0 0
568629 154 4 0 0
568630 264 6 0 0
568632 24 3 0 0
568636 70 3 0 0
568637 99 1 0 0
568638 24 4 0 0
568639 447 3 0 0
568640 154 3 0 0
568641 492 2 0 0
568642 217 2 0 0
568644 154 4 0 0
568646 437 4 0 0
568648 372 2 0 0
568652 668 4 0 0
568653 24 4 0 0
568654 164 3 0 0
568656 668 2 0 0
568657 24 4 0 0
568658 264 5 0 0
568660 70 3 0 0
568661 13 1 0 0
568664 420 4 0 0
568665 929 3 0 0
568672 473 1 0 0
568673 929 3 0 0
568674 13 1 0 0
568675 13 3 0 0
568676 24 5 0 0
568677 154 3 0 0
568679 154 4 0 0
568680 154 4 0 0
568681 13 5 0 0
568682 154 5 0 0
568683 121 4 0 0
568684 121 4 0 0
568687 154 2 0 0
568689 668 2 0 0
568690 437 2 0 0
568691 668 2 0 0
568693 372 2 0 0
568695 437 3 0 0
568696 13 3 0 0
568698 420 3 0 0
568699 929 3 0 0
568701 420 3 0 0
568704 668 2 0 0
568709 473 3 0 0
568714 929 2 0 0
568715 473 3 0 0
568716 154 3 0 0
568717 473 3 0 0
568718 473 3 0 0
568719 264 6 0 0
568720 473 3 0 0
568721 420 5 0 0
568722 929 2 0 0
568723 473 2 0 0
568725 473 1 0 0
568726 164 3 0 0
568729 320 4 0 0
568732 70 2 0 0
568733 57 2 0 0
568735 956 0 0 0
568739 668 2 0 0
568740 956 1 0 0
568741 898 2 0 0
568743 898 2 0 0
568745 668 2 0 0
568750 929 2 0 0
568751 420 3 0 0
568752 926 2 0 0
568754 726 1 0 0
568755 663 2 0 0
568756 44 2 0 0
568758 453 5 0 0
568759 898 2 0 0
568763 70 2 0 0
568764 441 3 0 0
568767 726 1 0 0
568769 441 2 0 0
568773 437 2 0 0
568775 898 1 0 0
568776 57 2 0 0
568778 277 6 0 0
568780 277 6 0 0
568781 442 3 0 0
568784 898 1 0 0
568793 220 4 0 0
568795 320 4 0 0
568796 414 1 0 0
568797 13 6 0 0
568798 405 6 0 0
568800 320 4 0 0
568805 13 5 0 0
568807 164 2 0 0
568810 414 1 0 0
568812 362 4 0 0
568813 550 2 0 0
568814 663 2 0 0
568815 362 3 0 0
568816 663 2 0 0
568817 139 3 0 0
568819 277 7 0 0
568820 643 3 0 0
568821 362 4 0 0
568823 726 3 0 0
568825 643 1 0 0
568827 362 2 0 0
568828 362 3 0 0
568829 550 3 0 0
568830 362 3 0 0
568835 320 3 0 0
568839 320 4 0 0
568840 220 5 0 0
568841 726 3 0 0
568842 550 6 0 0
568843 220 5 0 0
568845 414 2 0 0
568847 220 6 0 0
568848 726 3 0 0
568849 13 5 0 0
568850 220 6 0 0
568851 13 6 0 0
568852 535 5 0 0
568854 535 5 0 0
568855 220 4 0 0
568856 13 5 0 0
568857 726 3 0 0
568858 13 5 0 0
568859 663 2 0 0
568863 441 3 0 0
568865 70 2 0 0
568866 13 4 0 0
568867 726 3 0 0
568876 32 6 0 0
568877 558 3 0 0
568880 918 2 0 0
568885 708 3 0 0
568886 708 3 0 0
568888 643 3 0 0
568889 643 2 0 0
568891 44 2 0 0
568894 44 3 0 0
568896 414 5 0 0
568900 70 2 0 0
568901 918 2 0 0
568902 441 2 0 0
568904 535 2 0 0
568907 643 2 0 0
568908 414 2 0 0
568910 414 1 0 0
568912 44 1 0 0
568913 535 2 0 0
568914 441 3 0 0
568915 441 3 0 0
568917 15 5 0 0
568921 663 0 0 0
568922 414 2 0 0
568924 57 3 0 0
568926 13 5 0 0
568929 535 2 0 0
568930 663 3 0 0
568931 220 2 0 0
568933 554 3 0 0
568934 550 2 0 0
568939 550 3 0 0
568940 663 4 0 0
568944 164 2 0 0
568946 550 3 0 0
568947 663 3 0 0
568981 1035 0 1 0
568984 1035 0 1 0
568995 1035 0 1 0
568996 1035 0 1 0
568997 292 3 0 0
568998 200 4 0 0
568999 1035 0 1 0
569030 200 1 0 0
569031 871 1 0 0
569033 349 2 0 0
569034 46 4 0 0
569035 164 4 0 0
569036 46 5 0 0
569037 30 3 0 0
569038 46 3 0 0
569039 46 4 0 0
569040 349 3 0 0
569041 1035 0 1 0
569042 445 3 0 0
569049 117 3 0 0
569052 200 3 0 0
569059 628 5 0 0
569060 30 2 0 0
569061 180 4 0 0
569062 15 4 0 0
569063 645 2 0 0
569066 187 3 0 0
569068 292 1 0 0
569072 187 3 0 0
569073 82 3 0 0
569075 628 4 0 0
569076 211 3 0 0
569078 117 3 0 0
569084 46 6 0 0
569086 200 3 0 0
569093 292 1 0 0
569094 292 2 0 0
569095 628 2 0 0
569096 117 4 0 0
569098 200 3 0 0
569099 292 2 0 0
569100 904 2 0 0
569104 1035 0 1 0
569107 1035 0 1 0
569108 1035 0 1 0
569109 114 3 0 0
569113 50 4 0 0
569114 564 2 0 0
569115 200 3 0 0
569117 54 4 0 0
569120 210 2 0 0
569121 1035 0 1 0
569125 89 2 0 0
569128 71 4 0 0
569129 30 3 0 0
569130 187 3 0 0
569136 71 5 0 0
569137 292 5 0 0
569138 44 4 0 0
569148 44 4 0 0
569149 200 3 0 0
569152 200 3 0 0
569154 200 3 0 0
569155 200 3 0 0
569159 46 4 0 0
569160 46 5 0 0
569165 164 6 0 0
569166 164 4 0 0
569169 164 4 0 0
569172 628 2 0 0
569176 46 5 0 0
569177 628 5 0 0
569178 628 3 0 0
569179 164 4 0 0
569182 300 2 0 0
569193 645 2 0 0
569199 46 2 0 0
569201 30 1 0 0
569203 645 1 0 0
569204 295 3 0 0
569214 164 6 0 0
569216 628 4 0 0
569217 30 5 0 0
569222 210 2 0 0
569225 212 5 0 0
569229 153 3 0 0
569231 60 4 0 0
569234 176 2 0 0
569239 153 2 0 0
569240 0 2 0 0
569242 551 2 0 0
569246 15 2 0 0
569259 176 2 0 0
569262 0 3 0 0
569263 0 4 0 0
569267 351 1 0 0
569268 351 2 0 0
569269 300 3 0 0
574343 1035 0 1 0
574355 628 4 0 0
574356 1035 0 1 0
574357 108 3 0 0
574359 46 6 0 0
574362 1035 0 1 0
574369 46 4 0 0
574395 1035 0 1 0
574406 1035 0 1 0
574410 635 2 0 0
574413 333 1 0 0
574414 169 2 0 0
574415 169 2 0 0
574445 68 1 0 0
574458 1035 0 1 0
574468 68 2 0 0
574469 106 1 0 0
574474 39 2 0 0
574478 51 3 0 0
574480 39 1 0 0
574483 43 2 0 0
574504 410 4 0 0
574506 149 3 0 0
574519 410 1 0 0
574527 410 2 0 0
574528 68 1 0 0
574531 53 2 0 0
574534 216 1 0 0
574537 331 1 0 0
574542 26 5 0 0
574551 258 6 0 0
574556 35 2 0 0
574562 6 6 0 0
574565 328 4 0 0
574566 254 2 0 0
574567 6 5 0 0
574569 6 3 0 0
574574 316 6 0 0
574576 396 1 0 0
574577 242 2 0 0
574578 316 4 0 0
574582 242 3 0 0
574585 2 6 0 0
574586 777 2 0 0
574587 173 6 0 0
574588 2 5 0 0
574595 6 4 0 0
574596 382 2 0 0
574597 35 4 0 0
574601 213 2 0 0
574602 6 5 0 0
574603 1035 0 1 0
574605 571 3 0 0
574606 567 3 0 0
574611 439 3 0 0
574617 115 1 0 0
574621 777 2 0 0
574626 355 3 0 0
